,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,1.10.38-46, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-46,-16.40735253,-71.5064492,8184350.058,232308.8754,False, , ,0, , , , , , 
TRACK,1.10.38-46,-16.40711001,-71.50578754,8184377.781,232379.2475,False, , ,0, , , , , , 
TRACK,1.10.38-46,-16.40681363,-71.50597161,8184410.349,232359.1724,False, , ,0, , , , , , 
TRACK,1.10.38-46,-16.40703261,-71.50663739,8184385.227,232288.3286,False, , ,0, , , , , , 
TRACK,1.10.38-47, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-47,-16.40787964,-71.50774007,8184289.997,232171.6572,False, , ,0, , , , , , 
TRACK,1.10.38-47,-16.40738203,-71.5065083,8184346.714,232302.6012,False, , ,0, , , , , , 
TRACK,1.10.38-47,-16.40701874,-71.50670441,8184386.674,232281.1473,False, , ,0, , , , , , 
TRACK,1.10.38-47,-16.40704228,-71.50711155,8184383.53,232237.673,False, , ,0, , , , , , 
TRACK,1.10.38-47,-16.40747514,-71.50802717,8184334.398,232140.4243,False, , ,0, , , , , , 
TRACK,1.10.38-48, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-48,-16.40791262,-71.50853035,8184285.3,232087.2546,False, , ,0, , , , , , 
TRACK,1.10.38-48,-16.40809366,-71.50823971,8184265.642,232118.5592,False, , ,0, , , , , , 
TRACK,1.10.38-48,-16.40793116,-71.50789531,8184284.088,232155.1387,False, , ,0, , , , , , 
TRACK,1.10.38-48,-16.40750353,-71.50814934,8184331.094,232127.408,False, , ,0, , , , , , 
TRACK,1.10.38-48,-16.4077531,-71.5086721,8184302.773,232071.8881,False, , ,0, , , , , , 
TRACK,1.10.38-49, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-49,-16.40764502,-71.50895939,8184314.359,232041.0411,False, , ,0, , , , , , 
TRACK,1.10.38-49,-16.40761832,-71.50891153,8184317.377,232046.1181,False, , ,0, , , , , , 
TRACK,1.10.38-49,-16.40637059,-71.50977183,8184454.374,231952.4782,False, , ,0, , , , , , 
TRACK,1.10.38-49,-16.40666624,-71.5103551,8184420.871,231890.5553,False, , ,0, , , , , , 
TRACK,1.10.38-50, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-50,-16.40725168,-71.50902684,8184357.815,232033.2948,False, , ,0, , , , , , 
TRACK,1.10.38-50,-16.4070072,-71.50849188,8184385.589,232090.1248,False, , ,0, , , , , , 
TRACK,1.10.38-50,-16.40599805,-71.5091332,8184496.462,232020.211,False, , ,0, , , , , , 
TRACK,1.10.38-50,-16.4063475,-71.50961941,8184457.131,231968.7338,False, , ,0, , , , , , 
TRACK,1.10.38-51, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-51,-16.40771663,-71.5087444,8184306.715,232064.1121,False, , ,0, , , , , , 
TRACK,1.10.38-51,-16.40743723,-71.50820189,8184338.364,232121.7016,False, , ,0, , , , , , 
TRACK,1.10.38-51,-16.40706388,-71.50844453,8184379.376,232095.2617,False, , ,0, , , , , , 
TRACK,1.10.38-51,-16.40730281,-71.50900005,8184352.19,232036.2274,False, , ,0, , , , , , 
TRACK,1.10.38-52, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-52,-16.40739232,-71.50806323,8184343.519,232136.457,False, , ,0, , , , , , 
TRACK,1.10.38-52,-16.40716964,-71.5075377,8184368.867,232192.3101,False, , ,0, , , , , , 
TRACK,1.10.38-52,-16.40677506,-71.50780411,8184412.198,232163.3011,False, , ,0, , , , , , 
TRACK,1.10.38-52,-16.40708881,-71.50828771,8184376.824,232112.0539,False, , ,0, , , , , , 
TRACK,1.10.38-53, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-53,-16.40701723,-71.50833601,8184384.685,232106.7941,False, , ,0, , , , , , 
TRACK,1.10.38-53,-16.40670455,-71.50784728,8184419.947,232158.5913,False, , ,0, , , , , , 
TRACK,1.10.38-53,-16.40573707,-71.50845312,8184526.254,232092.5265,False, , ,0, , , , , , 
TRACK,1.10.38-53,-16.40607023,-71.50895095,8184488.712,232039.7854,False, , ,0, , , , , , 
TRACK,1.10.38-54, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-54,-16.4066765,-71.50777774,8184423.145,232165.9836,False, , ,0, , , , , , 
TRACK,1.10.38-54,-16.40643125,-71.50735454,8184450.854,232210.8703,False, , ,0, , , , , , 
TRACK,1.10.38-54,-16.40553383,-71.50821319,8184549.071,232117.8865,False, , ,0, , , , , , 
TRACK,1.10.38-54,-16.40566289,-71.50842933,8184534.498,232094.9674,False, , ,0, , , , , , 
TRACK,1.10.38-55, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-55,-16.40712291,-71.5074757,8184374.122,232198.8704,False, , ,0, , , , , , 
TRACK,1.10.38-55,-16.40703511,-71.50725522,8184384.133,232222.3111,False, , ,0, , , , , , 
TRACK,1.10.38-55,-16.4069927,-71.50710571,8184389.026,232238.2291,False, , ,0, , , , , , 
TRACK,1.10.38-55,-16.40695909,-71.50696726,8184392.93,232252.978,False, , ,0, , , , , , 
TRACK,1.10.38-55,-16.40697734,-71.50694784,8184390.935,232255.078,False, , ,0, , , , , , 
TRACK,1.10.38-55,-16.40696407,-71.5068107,8184392.586,232269.715,False, , ,0, , , , , , 
TRACK,1.10.38-55,-16.40646749,-71.50729779,8184446.918,232216.9847,False, , ,0, , , , , , 
TRACK,1.10.38-55,-16.40674196,-71.5077253,8184415.966,232171.6769,False, , ,0, , , , , , 
TRACK,1.10.38-56, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-56,-16.40696455,-71.50673432,8184392.634,232277.8769,False, , ,0, , , , , , 
TRACK,1.10.38-56,-16.40692374,-71.50663657,8184397.28,232288.2672,False, , ,0, , , , , , 
TRACK,1.10.38-56,-16.40694846,-71.50661633,8184394.57,232290.4635,False, , ,0, , , , , , 
TRACK,1.10.38-56,-16.40691181,-71.50644724,8184398.852,232308.4823,False, , ,0, , , , , , 
TRACK,1.10.38-56,-16.40689388,-71.50644431,8184400.84,232308.7701,False, , ,0, , , , , , 
TRACK,1.10.38-56,-16.4065149,-71.50670138,8184442.457,232280.7819,False, , ,0, , , , , , 
TRACK,1.10.38-56,-16.40627809,-71.50701781,8184468.256,232246.6439,False, , ,0, , , , , , 
TRACK,1.10.38-56,-16.40644561,-71.50724148,8184449.415,232222.9723,False, , ,0, , , , , , 
TRACK,1.10.38-57, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-57,-16.40639715,-71.5073212,8184454.674,232214.3871,False, , ,0, , , , , , 
TRACK,1.10.38-57,-16.40625147,-71.50709386,8184471.103,232238.4811,False, , ,0, , , , , , 
TRACK,1.10.38-57,-16.40598555,-71.50735826,8184500.193,232209.8633,False, , ,0, , , , , , 
TRACK,1.10.38-57,-16.40557769,-71.50760002,8184545.027,232183.4703,False, , ,0, , , , , , 
TRACK,1.10.38-57,-16.40531154,-71.50730424,8184574.883,232214.7123,False, , ,0, , , , , , 
TRACK,1.10.38-57,-16.40515564,-71.50744837,8184591.952,232199.0971,False, , ,0, , , , , , 
TRACK,1.10.38-57,-16.40554825,-71.50811514,8184547.605,232128.3845,False, , ,0, , , , , , 
TRACK,1.10.38-58, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-58,-16.40555675,-71.50747062,8184547.515,232197.2696,False, , ,0, , , , , , 
TRACK,1.10.38-58,-16.40574882,-71.50743571,8184526.298,232201.2627,False, , ,0, , , , , , 
TRACK,1.10.38-58,-16.40606091,-71.50724905,8184491.994,232221.6361,False, , ,0, , , , , , 
TRACK,1.10.38-58,-16.40619364,-71.50708381,8184477.518,232239.4758,False, , ,0, , , , , , 
TRACK,1.10.38-58,-16.40593256,-71.50679809,8184506.799,232269.6502,False, , ,0, , , , , , 
TRACK,1.10.38-58,-16.40567549,-71.50620992,8184536.036,232332.1493,False, , ,0, , , , , , 
TRACK,1.10.38-58,-16.40561395,-71.50624548,8184542.802,232328.2651,False, , ,0, , , , , , 
TRACK,1.10.38-58,-16.40527762,-71.50723939,8184578.724,232221.5966,False, , ,0, , , , , , 
TRACK,1.10.38-59, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-59,-16.40647109,-71.50672443,8184447.277,232278.2582,False, , ,0, , , , , , 
TRACK,1.10.38-59,-16.40623815,-71.50642624,8184473.46,232309.8043,False, , ,0, , , , , , 
TRACK,1.10.38-59,-16.4059457,-71.5066696,8184505.515,232283.3978,False, , ,0, , , , , , 
TRACK,1.10.38-59,-16.40605652,-71.50684248,8184493.017,232265.0761,False, , ,0, , , , , , 
TRACK,1.10.38-59,-16.4062564,-71.50699957,8184470.681,232248.5637,False, , ,0, , , , , , 
TRACK,1.10.38-60, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-60,-16.40687893,-71.50637744,8184402.584,232315.8959,False, , ,0, , , , , , 
TRACK,1.10.38-60,-16.40677165,-71.50611454,8184414.808,232343.8425,False, , ,0, , , , , , 
TRACK,1.10.38-60,-16.40628639,-71.50640484,8184468.147,232312.1572,False, , ,0, , , , , , 
TRACK,1.10.38-60,-16.40646231,-71.50668328,8184448.304,232282.6441,False, , ,0, , , , , , 
TRACK,1.10.38-61, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-61,-16.40669519,-71.50600958,8184423.412,232354.9532,False, , ,0, , , , , , 
TRACK,1.10.38-61,-16.40650062,-71.50565553,8184445.42,232392.5204,False, , ,0, , , , , , 
TRACK,1.10.38-61,-16.4063634,-71.50545778,8184460.872,232413.4645,False, , ,0, , , , , , 
TRACK,1.10.38-61,-16.40568504,-71.50591773,8184535.365,232363.3861,False, , ,0, , , , , , 
TRACK,1.10.38-61,-16.40570842,-71.50609127,8184532.547,232344.873,False, , ,0, , , , , , 
TRACK,1.10.38-61,-16.40591466,-71.50654429,8184509.116,232296.7468,False, , ,0, , , , , , 
TRACK,1.10.38-62, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-62,-16.40632221,-71.50534892,8184465.576,232425.0408,False, , ,0, , , , , , 
TRACK,1.10.38-62,-16.4061112,-71.50476574,8184489.707,232487.0695,False, , ,0, , , , , , 
TRACK,1.10.38-62,-16.40558774,-71.50507569,8184547.249,232453.2328,False, , ,0, , , , , , 
TRACK,1.10.38-62,-16.40569177,-71.5057291,8184534.869,232383.552,False, , ,0, , , , , , 
TRACK,1.10.38-63, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-63,-16.40607766,-71.50464145,8184493.584,232500.3054,False, , ,0, , , , , , 
TRACK,1.10.38-63,-16.40593389,-71.50402232,8184510.317,232566.2681,False, , ,0, , , , , , 
TRACK,1.10.38-63,-16.4054938,-71.50431447,8184558.654,232534.448,False, , ,0, , , , , , 
TRACK,1.10.38-63,-16.40556732,-71.50493689,8184549.693,232468.037,False, , ,0, , , , , , 
TRACK,1.10.38-64, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-64,-16.40657237,-71.50349864,8184440.324,232623.1015,False, , ,0, , , , , , 
TRACK,1.10.38-64,-16.40650446,-71.50286675,8184448.676,232690.5319,False, , ,0, , , , , , 
TRACK,1.10.38-64,-16.4054297,-71.5035141,8184566.807,232619.887,False, , ,0, , , , , , 
TRACK,1.10.38-64,-16.40549977,-71.50415168,8184558.207,232551.8512,False, , ,0, , , , , , 
TRACK,1.10.38-65, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-65,-16.40589228,-71.5030422,8184516.218,232670.9469,False, , ,0, , , , , , 
TRACK,1.10.38-65,-16.40581909,-71.50238743,8184525.184,232740.815,False, , ,0, , , , , , 
TRACK,1.10.38-65,-16.4053202,-71.50268984,8184580.016,232707.8172,False, , ,0, , , , , , 
TRACK,1.10.38-65,-16.40541768,-71.503339,8184568.368,232638.582,False, , ,0, , , , , , 
TRACK,1.10.38-66, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-66,-16.40602444,-71.50297353,8184501.678,232678.4657,False, , ,0, , , , , , 
TRACK,1.10.38-66,-16.40649094,-71.50268133,8184450.418,232710.3269,False, , ,0, , , , , , 
TRACK,1.10.38-66,-16.4064305,-71.50200478,8184458.001,232782.5392,False, , ,0, , , , , , 
TRACK,1.10.38-66,-16.40592119,-71.5023191,8184513.971,232748.2559,False, , ,0, , , , , , 
TRACK,1.10.38-66,-16.4059934,-71.50296394,8184505.126,232679.4481,False, , ,0, , , , , , 
TRACK,1.10.38-67, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-67,-16.4072219,-71.50225245,8184370.06,232757.1559,False, , ,0, , , , , , 
TRACK,1.10.38-67,-16.4069781,-71.50164383,8184397.853,232821.8589,False, , ,0, , , , , , 
TRACK,1.10.38-67,-16.40648623,-71.50192848,8184451.931,232790.7692,False, , ,0, , , , , , 
TRACK,1.10.38-67,-16.40657616,-71.50261551,8184441.069,232717.477,False, , ,0, , , , , , 
TRACK,1.10.38-68, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-68,-16.40747555,-71.50297105,8184341.031,232680.7136,False, , ,0, , , , , , 
TRACK,1.10.38-68,-16.40725923,-71.50242782,8184365.696,232738.4672,False, , ,0, , , , , , 
TRACK,1.10.38-68,-16.40659778,-71.50278244,8184438.456,232699.6685,False, , ,0, , , , , , 
TRACK,1.10.38-68,-16.40665263,-71.50343834,8184431.518,232629.6549,False, , ,0, , , , , , 
TRACK,1.10.38-68,-16.40664284,-71.50344654,8184432.591,232628.7657,False, , ,0, , , , , , 
TRACK,1.10.38-68,-16.40665765,-71.50346399,8184430.929,232626.9207,False, , ,0, , , , , , 
TRACK,1.10.38-69, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-69,-16.40692059,-71.50010732,8184406.246,232985.9687,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40690855,-71.50006443,8184407.635,232990.5359,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40697463,-71.50005479,8184400.332,232991.6562,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40687325,-71.49964018,8184412.102,233035.8224,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40684518,-71.49948316,8184415.417,233052.5633,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40688074,-71.49947851,8184411.486,233053.1084,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40700499,-71.50005876,8184396.965,232991.2738,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40717472,-71.50006362,8184378.169,232990.9854,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40709019,-71.49970962,8184387.994,233028.698,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40688911,-71.49871063,8184411.571,233135.1744,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40687813,-71.49867298,8184412.836,233139.1828,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40667633,-71.49877601,8184435.041,233127.8968,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40675415,-71.49907627,8184426.031,233095.9178,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40676676,-71.49920908,8184424.46,233081.7438,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40678007,-71.49943521,8184422.688,233057.5981,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40672197,-71.4994606,8184429.087,233054.8049,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40672308,-71.49944039,8184428.991,233056.9668,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.4067594,-71.49941214,8184425.007,233060.0347,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40673143,-71.49906771,8184428.557,233096.8023,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40664542,-71.49880331,8184438.427,233124.9383,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40618535,-71.49905399,8184489.03,233097.523,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40727215,-71.50208591,8184364.717,232775.0203,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40740322,-71.50246541,8184349.706,232734.6465,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40765887,-71.50318119,8184320.459,232658.5091,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.4081067,-71.50302031,8184271.092,232676.3131,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40791479,-71.50234261,8184293.232,232748.4686,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.4078417,-71.50225934,8184301.434,232757.2664,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40768394,-71.5016823,8184319.66,232818.7124,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40751599,-71.50175782,8184338.154,232810.4127,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40741364,-71.50178934,8184349.444,232806.9042,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40736846,-71.50183253,8184354.388,232802.2273,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.4075495,-71.50208546,8184334.012,232775.4478,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40751728,-71.50212318,8184337.529,232771.3728,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40730098,-71.50182558,8184361.868,232802.8784,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40717964,-71.50141083,8184375.849,232847.0314,False, , ,0, , , , , , 
TRACK,1.10.38-69,-16.40693034,-71.50011199,8184405.16,232985.4836,False, , ,0, , , , , , 
TRACK,1.10.38-70, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-70,-16.40768001,-71.50166372,8184320.12,232820.6923,False, , ,0, , , , , , 
TRACK,1.10.38-70,-16.40738881,-71.50102663,8184353.199,232888.3731,False, , ,0, , , , , , 
TRACK,1.10.38-70,-16.40731053,-71.50072119,8184362.268,232920.9046,False, , ,0, , , , , , 
TRACK,1.10.38-70,-16.40718295,-71.50009843,8184377.212,232987.2774,False, , ,0, , , , , , 
TRACK,1.10.38-70,-16.40694576,-71.500116,8184403.448,232985.0754,False, , ,0, , , , , , 
TRACK,1.10.38-70,-16.40696639,-71.50016106,8184401.104,232980.2886,False, , ,0, , , , , , 
TRACK,1.10.38-70,-16.40700952,-71.50015172,8184396.342,232981.3462,False, , ,0, , , , , , 
TRACK,1.10.38-70,-16.40719308,-71.50130234,8184374.503,232858.6431,False, , ,0, , , , , , 
TRACK,1.10.38-70,-16.40724029,-71.50153114,8184368.975,232834.259,False, , ,0, , , , , , 
TRACK,1.10.38-70,-16.40739318,-71.50178265,8184351.718,232807.5918,False, , ,0, , , , , , 
TRACK,1.10.38-71, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-71,-16.40849361,-71.5027913,8184228.56,232701.3134,False, , ,0, , , , , , 
TRACK,1.10.38-71,-16.40829942,-71.50243228,8184250.533,232739.4117,False, , ,0, , , , , , 
TRACK,1.10.38-71,-16.4080149,-71.50261362,8184281.793,232719.6455,False, , ,0, , , , , , 
TRACK,1.10.38-71,-16.40814174,-71.50299672,8184267.245,232678.8816,False, , ,0, , , , , , 
TRACK,1.10.38-72, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-72,-16.40825901,-71.50237396,8184255.083,232745.5884,False, , ,0, , , , , , 
TRACK,1.10.38-72,-16.40802924,-71.50197025,8184281.053,232788.4143,False, , ,0, , , , , , 
TRACK,1.10.38-72,-16.40786392,-71.50204722,8184299.254,232779.9634,False, , ,0, , , , , , 
TRACK,1.10.38-72,-16.4080138,-71.50253585,8184282.017,232727.9547,False, , ,0, , , , , , 
TRACK,1.10.38-73, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-73,-16.40872174,-71.50267008,8184203.465,232714.5779,False, , ,0, , , , , , 
TRACK,1.10.38-73,-16.40848165,-71.50224426,8184230.606,232759.7518,False, , ,0, , , , , , 
TRACK,1.10.38-73,-16.4083342,-71.5019954,8184247.258,232786.1429,False, , ,0, , , , , , 
TRACK,1.10.38-73,-16.40817205,-71.50177099,8184265.505,232809.9015,False, , ,0, , , , , , 
TRACK,1.10.38-73,-16.40782305,-71.50154214,8184304.444,232833.879,False, , ,0, , , , , , 
TRACK,1.10.38-73,-16.40776482,-71.50160958,8184310.803,232826.5938,False, , ,0, , , , , , 
TRACK,1.10.38-73,-16.40791562,-71.5017541,8184293.916,232811.3557,False, , ,0, , , , , , 
TRACK,1.10.38-73,-16.40807652,-71.50190092,8184275.91,232795.887,False, , ,0, , , , , , 
TRACK,1.10.38-73,-16.40857014,-71.50278268,8184220.099,232702.3393,False, , ,0, , , , , , 
TRACK,1.10.38-74, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.38-74,-16.40759802,-71.50121318,8184329.791,232868.724,False, , ,0, , , , , , 
TRACK,1.10.38-74,-16.40756229,-71.50070119,8184334.421,232923.3859,False, , ,0, , , , , , 
TRACK,1.10.38-74,-16.40754611,-71.50050372,8184336.473,232944.4651,False, , ,0, , , , , , 
TRACK,1.10.38-74,-16.40745647,-71.50011625,8184346.908,232985.7462,False, , ,0, , , , , , 
TRACK,1.10.38-74,-16.40736266,-71.49958472,8184357.993,233042.4168,False, , ,0, , , , , , 
TRACK,1.10.38-74,-16.40729557,-71.49926744,8184365.839,233076.2292,False, , ,0, , , , , , 
TRACK,1.10.38-74,-16.40726718,-71.49896311,8184369.383,233108.71,False, , ,0, , , , , , 
TRACK,1.10.38-74,-16.40722813,-71.4985337,8184374.272,233154.5429,False, , ,0, , , , , , 
TRACK,1.10.38-74,-16.40691452,-71.49864425,8184408.846,233142.3019,False, , ,0, , , , , , 
TRACK,1.10.38-74,-16.40731827,-71.50046026,8184361.754,232948.7973,False, , ,0, , , , , , 
TRACK,1.10.38-74,-16.40742097,-71.50091974,8184349.778,232899.8385,False, , ,0, , , , , , 
TRACK,1.10.38-74,-16.40753421,-71.50124669,8184336.811,232865.0562,False, , ,0, , , , , , 
TRACK,1.10.37-1, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.37-1,-16.40471243,-71.49859864,8184652.693,233144.1708,False, , ,0, , , , , , 
TRACK,1.10.37-1,-16.40413952,-71.49886935,8184715.762,233114.4619,False, , ,0, , , , , , 
TRACK,1.10.37-1,-16.40457397,-71.49974848,8184666.508,233021.1111,False, , ,0, , , , , , 
TRACK,1.10.37-1,-16.40483234,-71.49961251,8184638.083,233035.9931,False, , ,0, , , , , , 
TRACK,1.10.37-2, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.37-2,-16.40441185,-71.49976347,8184684.435,233019.2874,False, , ,0, , , , , , 
TRACK,1.10.37-2,-16.40444379,-71.49974329,8184680.926,233021.4875,False, , ,0, , , , , , 
TRACK,1.10.37-2,-16.40404516,-71.49894175,8184726.114,233106.5959,False, , ,0, , , , , , 
TRACK,1.10.37-2,-16.40360419,-71.49917986,8184774.618,233080.5495,False, , ,0, , , , , , 
TRACK,1.10.37-2,-16.40397211,-71.50008131,8184732.7,232984.723,False, , ,0, , , , , , 
TRACK,1.10.37-2,-16.40442176,-71.49985149,8184683.223,233009.8955,False, , ,0, , , , , , 
TRACK,1.10.37-3, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.37-3,-16.40348956,-71.4992595,8184787.204,233071.8829,False, , ,0, , , , , , 
TRACK,1.10.37-3,-16.40288492,-71.49960081,8184853.693,233034.5854,False, , ,0, , , , , , 
TRACK,1.10.37-3,-16.40327009,-71.50046363,8184809.915,232942.9101,False, , ,0, , , , , , 
TRACK,1.10.37-3,-16.40383087,-71.50016547,8184748.225,232975.5374,False, , ,0, , , , , , 
TRACK,1.10.37-4, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.37-4,-16.40224899,-71.4999455,8184923.641,232996.8839,False, , ,0, , , , , , 
TRACK,1.10.37-4,-16.40264367,-71.50082379,8184878.79,232903.5679,False, , ,0, , , , , , 
TRACK,1.10.37-4,-16.40314385,-71.50054579,8184823.783,232933.9583,False, , ,0, , , , , , 
TRACK,1.10.37-4,-16.40274212,-71.49967381,8184869.406,233026.5897,False, , ,0, , , , , , 
TRACK,1.10.37-5, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.37-5,-16.40250255,-71.50087087,8184894.351,232898.3438,False, , ,0, , , , , , 
TRACK,1.10.37-5,-16.40212401,-71.50002378,8184937.375,232988.3478,False, , ,0, , , , , , 
TRACK,1.10.37-5,-16.40163549,-71.50030189,8184991.091,232957.9619,False, , ,0, , , , , , 
TRACK,1.10.37-5,-16.40193906,-71.50118471,8184956.32,232864.0369,False, , ,0, , , , , , 
