UNICODE,I_TRIAT,P_TRIAT,FECHA,CICLO,TRATADA,RENUENTE,CERRADA,DESHABITADA,LOCAL_PUBLICO,LOTE_VACIO,,
1.9.31.64,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.65,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.66,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.67,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.68,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.69,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.70,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.71,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.72,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.73,0,0,22/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.74,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.75,0,0,22/04/2009,2,0,1,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.76,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.77,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.78,0,0,22/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.79,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.80,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.81,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.82,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.83,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.84,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.85,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.86,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.87,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.88,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.89,0,0,22/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.90,0,0,22/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.1,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.2,0,0,28/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.3,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.4,0,0,28/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.91,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.92,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.93,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.94,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.95,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.5,0,0,28/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.6,0,0,28/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.7,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.8,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.9,0,0,28/04/2009,2,0,1,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.10,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.96,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.97,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.98,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.99,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.100,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.8.68,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.69,0,0,17/04/2009,2,0,1,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.63A,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.11,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.12,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.13,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.14,0,0,06/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.15,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.16,0,0,04/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.101,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.102,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.103,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.104,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.105,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.17,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.18,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.19,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.20,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.21,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.22,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.106,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.107,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.108,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.109,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.23,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.24,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.25,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.26,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.4A,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.27,0,0,04/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.28,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.29,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.30,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.31,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.32,0,0,28/04/2009,2,0,1,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.33,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.34,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.35,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.36,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.37,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.38,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.39,0,0,04/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.40,0,0,04/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.41,0,0,04/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.42,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.43,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.44,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.45,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.46,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.47,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.48,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.49,0,0,04/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.50,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.51,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.52,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.53,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.54,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.55,0,0,28/04/2009,2,0,1,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.56,0,0,28/04/2009,2,0,1,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.57,0,0,28/04/2009,2,0,1,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.58,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.59,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.60,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.61,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.62,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.63,0,0,06/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.64,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.65,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.66,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.67,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.68,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.69,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.70,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.71,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.72,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.73,0,0,28/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.74,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.75,0,0,06/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.76,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.77,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.78,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.63B,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.64A,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.13.46B,0,0,19/02/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.79,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.80,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.81,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.82,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.83,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.84,0,0,28/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.85,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.86,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.87,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.88,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.89,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.90,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.91,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.92,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.93,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.94,0,0,28/04/2009,2,0,1,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.95,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.96,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.97,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.98,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.99,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.100,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.101,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.102,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.103,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.104,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.105,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.106,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.107,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.108,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.109,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.110,0,0,04/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.111,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.112,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.113,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.114,0,0,28/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.115,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.116,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.117,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.118,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.119,0,0,06/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.120,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.121,0,0,28/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.122,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.123,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.124,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.125,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.126,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.127,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.110A,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.125A,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.125B,0,0,27/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.42A,0,0,28/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.24.133,0,0,29/03/2009,2,0,0,0,1,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.134,0,0,29/03/2009,2,0,0,0,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.135,0,0,29/03/2009,2,0,0,0,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.136,0,0,26/04/2009,2,1,0,0,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.137,0,0,29/03/2009,2,0,0,0,1,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.138,0,0,29/03/2009,2,1,0,0,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.139,0,0,13/03/2009,2,1,0,0,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.140,0,0,29/03/2009,2,0,0,0,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.141,0,0,13/03/2009,2,1,0,0,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.142,0,0,13/03/2009,2,1,0,0,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.143,0,0,14/03/2009,2,1,0,0,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.144,0,0,13/03/2009,2,1,0,0,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.145,0,0,29/03/2009,2,0,0,0,1,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.146,0,0,29/03/2009,2,0,0,0,1,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.147,0,0,29/03/2009,2,0,0,1,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.148,0,0,29/03/2009,2,0,0,1,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.24.144A,0,0,13/03/2009,2,1,0,0,0,0,0,,solo tenemos 132 puntos actulaizado por MINSA 
1.9.31.110,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.111,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.112,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.113,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.114,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.115,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.116,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.117,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.118,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.119,0,0,22/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.120,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.121,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.122,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.123,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.124,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.125,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.126,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.127,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.128,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.129,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.130,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.131,0,0,22/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.132,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.133,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.134,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.135,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.136,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.137,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.138,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.139,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.140,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.141,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.142,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.143,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.144,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.145,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.146,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.147,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.148,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.149,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.150,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.151,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.152,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.153,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.154,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.155,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.156,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.157,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.158,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.159,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.137A,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.149A,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.14A,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.153A,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.52A,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.64A,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.69A,0,0,21/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.23.842,0,0,03/04/2009,2,1,0,0,0,0,0,,
1.9.23.843,0,0,03/04/2009,2,1,0,0,0,0,0,,
1.9.23.844,0,0,03/04/2009,2,1,0,0,0,0,0,,
1.9.23.1099,0,0,19/03/2009,2,1,0,0,0,0,0,,ACTUALIZADO POR MINSA 
1.9.23.1100,0,0,19/03/2009,2,0,1,0,0,0,0,,ACTUALIZADO POR MINSA 
1.9.23.1101,0,0,19/03/2009,2,1,0,0,0,0,0,,ACTUALIZADO POR MINSA 
1.9.23.1102,0,0,19/03/2009,2,1,0,0,0,0,0,,ACTUALIZADO POR MINSA 
1.9.23.1103,0,0,19/03/2009,2,1,0,0,0,0,0,,ACTUALIZADO POR MINSA 
1.9.23.1104,0,0,19/03/2009,2,1,0,0,0,0,0,,ACTUALIZADO POR MINSA 
1.9.23.1105,0,0,19/03/2009,2,1,0,0,0,0,0,,ACTUALIZADO POR MINSA 
1.9.23.1106,0,0,16/04/2009,2,0,1,0,0,0,0,,ACTUALIZADO POR MINSA 
1.9.23.1107,0,0,16/04/2009,2,0,0,1,0,0,0,,ACTUALIZADO POR MINSA 
1.9.23.1108,0,0,19/03/2009,2,1,0,0,0,0,0,,ACTUALIZADO POR MINSA 
1.9.23.1109,0,0,19/03/2009,2,1,0,0,0,0,0,,ACTUALIZADO POR MINSA 
1.9.23.1110,0,0,19/03/2009,2,1,0,0,0,0,0,,ACTUALIZADO POR MINSA 
1.9.23.2A,0,0,05/04/2009,2,0,0,1,0,0,0,,
