"","unicode","numero","provincia","distrito","localidad","vivienda","fec_captura","fec_ingreso","fec_lectura","intra_peri","codigo","intra_peri_code","cap_mac","cap_hem","cap_eta5","cap_eta4","cap_eta3","cap_eta2","cap_eta1","cap_total","exa_mac","exa_hem","exa_eta5","exa_eta4","exa_eta3","exa_eta2","exa_total","pos_mac","pos_hem","pos_eta5","pos_eta4","pos_eta3","pos_eta2","pos_total","procedencia","fase","apl_ins","procesado","observaciones","UNIFECHA","Cod.Cuarto","TipoCuarto","Lad.Pir.PP","Ladr.Noble.PP","PiedraPir.PP","Piedra.Noble.PP","Sillar.Pir.PP","Sillar.Noble.PP","Noble.PP","Adobe.PP","Calamina.PP","Madera.PP","Otro.PP","Otro2.PP","Otro3.PP","Lad.Pir.PR","Ladr.Noble.PR","PiedraPir.PR","Piedra.Noble.PR","Sillar.Pir.PR","Sillar.Noble.PR","Noble.PR","Adobe.PR","Calamina.PR","Madera.PR","Otro.PR","Otro2.PR","Otro3.PR","Lad.Pir.PC","Ladr.Noble.PC","PiedraPir.PC","Piedra.Noble.PC","Sillar.Pir.PC","Sillar.Noble.PC","Noble.PC","Adobe.PC","Calamina.PC","Madera.PC","Otro.PC","Otro2.PC","Otro3.PC","Ladr.Pircado.TP","Ladr.Noble.TP","Piedra.Noble.TP","Sillar.Noble.TP","Noble.TP","Adobe.TP","Calamina.TP","Madera.TP","Estera.TP","otro1.TP","otro2.TP","otro3.TP","Ladr.Pircado.TR","Ladr.Noble.TR","Piedra.Noble.TR","Sillar.Noble.TR","Noble.TR","Adobe.TR","Calamina.TR","Madera.TR","Estera.TR","otro1.TR","otro2.TR","otro3.TR","Ladr.Pircado.TC","Ladr.Noble.TC","Piedra.Noble.TC","Sillar.Noble.TC","Noble.TC","Adobe.TC","Calamina.TC","Madera.TC","Estera.TC","otro1.TC","otro2.TC","otro3.TC","Sexo1","Sexo2","Sexo3","Sexo4","Sexo5","Sexo6","Sexo7","Sexo8","Sexo9","Sexo10","Sexo11","Edad1","Edad2","Edad3","Edad4","Edad5","Edad6","Edad7","Edad8","Edad9","Edad10","Edad11","perro","gato","cuy","pollo","pavo","pato","ganso","otras.aves","Otro1","otronumero1","Otro2","otronumero2","Otro3","otronumero3","Estatus","Observaciones"
"34","1.1.34.104",8176,1,1,"34","104","2014-03-27","2014-03-27","2014-04-15","PERI","B","1.1.34.104-B",0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.104-27/03/2014","1.V","Deposito",0,1,0,0,0,0,0,0,1,0,"BLOQUETA PIRCADA","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"35","1.1.34.104",8176,1,1,"34","104","2014-03-27","2014-03-27","2014-04-15","PERI","B","1.1.34.104-B",0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.104-27/03/2014","2.I","Deposito",0,1,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"36","1.1.34.104",8176,1,1,"34","104","2014-03-27","2014-03-27","2014-04-15","PERI","B","1.1.34.104-B",0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.104-27/03/2014","1.VII","Banho",0,0,0,0,0,0,1,0,0,0,"MAYOLICA","DRYWALL","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"37","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.II","Dormitorio",0,0,0,0,0,1,1,0,0,0,"","","",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,"F","","","","","",NA,NA,NA,NA,NA,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"38","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.I","Dormitorio",0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","M","M","","","",NA,NA,NA,NA,NA,5,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"39","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.VIII","Banho",0,1,0,0,0,0,0,0,0,0,"BLOQUETA NOBLE","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"40","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.X","Deposito",0,1,0,0,0,0,0,0,0,0,"BLOQUETA NOBLE","","",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"41","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.XI","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","","","","","",NA,NA,NA,NA,NA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"42","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.VI","Dormitorio",0,1,0,0,0,1,0,0,0,1,"","","",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","","","","","",NA,NA,NA,NA,NA,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"43","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.V","Banho",0,0,0,0,0,0,1,0,0,0,"MAYOLICA","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"44","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.IV","Banho",0,0,0,0,0,0,1,0,0,0,"MAYOLICA","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"45","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.VII","Cocina",0,0,0,0,0,0,0,0,1,0,"BLOQUETA NOBLE","","",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"46","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.XII","Garage",0,1,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"47","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","2.VII","Vacio",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"48","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","2.II","Banho",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"49","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.III","Deposito",0,1,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"50","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","2.VI","Vacio",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"51","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","2.IV","Banho",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"52","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","2.V","Deposito",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"53","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","2.I","Vacio",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"54","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.IX","Deposito",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"55","1.1.34.105",8179,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","2.I","1.1.34.105-2.I",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","2.III","Vacio",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"56","1.1.34.105",8178,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","1.II","1.1.34.105-1.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.II","Dormitorio",0,0,0,0,0,1,1,0,0,0,"","","",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,"F","","","","","",NA,NA,NA,NA,NA,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"57","1.1.34.105",8178,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","1.II","1.1.34.105-1.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.I","Dormitorio",0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","M","M","","","",NA,NA,NA,NA,NA,5,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"58","1.1.34.105",8178,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","1.II","1.1.34.105-1.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.VIII","Banho",0,1,0,0,0,0,0,0,0,0,"BLOQUETA NOBLE","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"59","1.1.34.105",8178,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","1.II","1.1.34.105-1.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.X","Deposito",0,1,0,0,0,0,0,0,0,0,"BLOQUETA NOBLE","","",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"60","1.1.34.105",8178,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","1.II","1.1.34.105-1.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.XI","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","","","","","",NA,NA,NA,NA,NA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"61","1.1.34.105",8178,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","1.II","1.1.34.105-1.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.VI","Dormitorio",0,1,0,0,0,1,0,0,0,1,"","","",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","","","","","",NA,NA,NA,NA,NA,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"62","1.1.34.105",8178,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","1.II","1.1.34.105-1.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.V","Banho",0,0,0,0,0,0,1,0,0,0,"MAYOLICA","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"63","1.1.34.105",8178,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","1.II","1.1.34.105-1.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.IV","Banho",0,0,0,0,0,0,1,0,0,0,"MAYOLICA","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"64","1.1.34.105",8178,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","1.II","1.1.34.105-1.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.VII","Cocina",0,0,0,0,0,0,0,0,1,0,"BLOQUETA NOBLE","","",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"65","1.1.34.105",8178,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","1.II","1.1.34.105-1.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","1.XII","Garage",0,1,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"66","1.1.34.105",8178,1,1,"34","105","2014-03-27","2014-03-27","2014-04-15","INTRA","1.II","1.1.34.105-1.II",0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"RS","0","1.1.34.105-27/03/2014","2.VII","Vacio",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
