"type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime"
"TRACK,1.11.52-19,-16.37544008847685,-71.49988062234971,8187891.67712946,232967.255416394,False, , ,0, , , , , , "
"TRACK,1.11.52-19,-16.37514582504768,-71.50005638564976,8187924.02308143,232948.069590926,False, , ,0, , , , , , "
"TRACK,1.11.52-19,-16.37547198756726,-71.50064784439866,8187887.13620722,232885.301549135,False, , ,0, , , , , , "
"TRACK,1.11.52-20, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.52-20,-16.37511927956948,-71.4999914587703,8187927.04728199,232954.972528123,False, , ,0, , , , , , "
"TRACK,1.11.52-20,-16.37541258690451,-71.49982028505831,8187894.80113437,232973.666526357,False, , ,0, , , , , , "
"TRACK,1.11.52-20,-16.37520771961386,-71.49946092280463,8187917.95418125,233011.794467248,False, , ,0, , , , , , "
"TRACK,1.11.52-20,-16.37498391419681,-71.49980129008969,8187942.28341445,232975.112506102,False, , ,0, , , , , , "
"TRACK,1.11.52-20,-16.37495266780804,-71.49983500186019,8187945.6982784,232971.466954563,False, , ,0, , , , , , "
"TRACK,1.11.52-20,-16.37494472040012,-71.49985810137849,8187946.54772959,232968.987343813,False, , ,0, , , , , , "
"TRACK,1.11.52-20,-16.37484639075442,-71.4999172739236,8187957.35572064,232962.529235482,False, , ,0, , , , , , "
"TRACK,1.11.52-20,-16.3750713126611,-71.50004105674523,8187932.29233073,232949.606338141,False, , ,0, , , , , , "
"TRACK,1.11.52-21, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.52-21,-16.37486629016754,-71.49987903655529,8187955.20300665,232966.643005918,False, , ,0, , , , , , "
"TRACK,1.11.52-21,-16.37491429683691,-71.49980890716563,8187949.98055978,232974.203563442,False, , ,0, , , , , , "
"TRACK,1.11.52-21,-16.37493188981203,-71.49981757854501,8187948.02147841,232973.300774343,False, , ,0, , , , , , "
"TRACK,1.11.52-21,-16.37503614603564,-71.49965801025125,8187936.68942907,232990.496828721,False, , ,0, , , , , , "
"TRACK,1.11.52-21,-16.37483667774475,-71.49953800577545,8187958.92991167,233003.050637922,False, , ,0, , , , , , "
"TRACK,1.11.52-21,-16.37473356828171,-71.49978156059895,8187970.02454187,232976.879994785,False, , ,0, , , , , , "
"TRACK,1.11.52-22, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.52-22,-16.37506259472508,-71.49962313120005,8187933.80723926,232994.260592622,False, , ,0, , , , , , "
"TRACK,1.11.52-22,-16.37519907100981,-71.49939820162061,8187918.99414149,233018.486055537,False, , ,0, , , , , , "
"TRACK,1.11.52-22,-16.3751920604832,-71.49932801471996,8187919.86257115,233025.977779607,False, , ,0, , , , , , "
"TRACK,1.11.52-22,-16.37515500186676,-71.49920985484876,8187924.12063851,233038.555714753,False, , ,0, , , , , , "
"TRACK,1.11.52-22,-16.37504008857142,-71.49931045106042,8187936.71009908,233027.64786956,False, , ,0, , , , , , "
"TRACK,1.11.52-22,-16.37500394639659,-71.49936457594666,8187940.64012316,233021.813990187,False, , ,0, , , , , , "
"TRACK,1.11.52-22,-16.37489023922888,-71.49928687112869,8187953.33055438,233029.963850259,False, , ,0, , , , , , "
"TRACK,1.11.52-22,-16.3747832284391,-71.49946533692584,8187964.94272995,233010.744368267,False, , ,0, , , , , , "
"TRACK,1.11.52-22,-16.37490361851402,-71.49953313871953,8187951.52546816,233003.662012469,False, , ,0, , , , , , "
"TRACK,1.11.52-23, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.52-23,-16.37464552382553,-71.49984207227141,8187979.69212613,232970.292779692,False, , ,0, , , , , , "
"TRACK,1.11.52-23,-16.37466191005043,-71.49965577460171,8187978.12310278,232990.225863295,False, , ,0, , , , , , "
"TRACK,1.11.52-23,-16.37467647850668,-71.4995033157122,8187976.71079546,233006.539910989,False, , ,0, , , , , , "
"TRACK,1.11.52-23,-16.37473254608984,-71.49946295345782,8187970.55678061,233010.930053899,False, , ,0, , , , , , "
"TRACK,1.11.52-23,-16.37470084800406,-71.49938958455364,8187974.16249297,233018.728242607,False, , ,0, , , , , , "
"TRACK,1.11.52-23,-16.37460725794827,-71.49936946113876,8187984.55007904,233020.751450631,False, , ,0, , , , , , "
"TRACK,1.11.52-23,-16.3745344696133,-71.49955301204076,8187992.36688016,233001.035087208,False, , ,0, , , , , , "
"TRACK,1.11.52-23,-16.37445069752041,-71.49975044902593,8188001.38138442,232979.819650547,False, , ,0, , , , , , "
"TRACK,1.11.52-24, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.52-24,-16.37443265791821,-71.50053620189458,8188002.34477809,232895.816802399,False, , ,0, , , , , , "
"TRACK,1.11.52-24,-16.37457360698588,-71.50050541539801,8187986.78115847,232899.299253282,False, , ,0, , , , , , "
"TRACK,1.11.52-24,-16.37460132744128,-71.5004414781918,8187983.79642116,232906.170395326,False, , ,0, , , , , , "
"TRACK,1.11.52-24,-16.37451477256247,-71.50035998779603,8187993.48591987,232914.761808195,False, , ,0, , , , , , "
"TRACK,1.11.52-24,-16.37434617199839,-71.49998219565931,8188012.64829729,232954.909028835,False, , ,0, , , , , , "
"TRACK,1.11.52-24,-16.37427731015829,-71.50015876542143,8188020.03953721,232935.944077641,False, , ,0, , , , , , "
"TRACK,1.11.52-24,-16.37415091020035,-71.50021783671815,8188033.9552517,232929.458503407,False, , ,0, , , , , , "
"TRACK,1.11.52-24,-16.37422401587025,-71.5004609941354,8188025.54198658,232903.570361541,False, , ,0, , , , , , "
"TRACK,1.11.52-24,-16.37428338333988,-71.5006196651716,8188018.76078189,232886.69310167,False, , ,0, , , , , , "
"TRACK,1.11.52-25, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.52-25,-16.3736168202105,-71.50023756044253,8188093.05709213,232926.62266991,False, , ,0, , , , , , "
"TRACK,1.11.52-25,-16.37371511790666,-71.50030953005717,8188082.08011263,232919.064757187,False, , ,0, , , , , , "
"TRACK,1.11.52-25,-16.37375529927349,-71.50033364261334,8188077.60000893,232916.542448424,False, , ,0, , , , , , "
"TRACK,1.11.52-25,-16.3738893040249,-71.50036285021095,8188062.72624449,232913.603464793,False, , ,0, , , , , , "
"TRACK,1.11.52-25,-16.37416872673793,-71.50040915861129,8188031.73111258,232909.034999392,False, , ,0, , , , , , "
"TRACK,1.11.52-25,-16.374121179581,-71.50021549437547,8188037.24973706,232929.668328621,False, , ,0, , , , , , "
"TRACK,1.11.52-25,-16.37401740332816,-71.50022340315618,8188048.72814601,232928.681644535,False, , ,0, , , , , , "
"TRACK,1.11.52-25,-16.37387087111259,-71.50019349822502,8188064.98970947,232931.678091667,False, , ,0, , , , , , "
"TRACK,1.11.52-25,-16.37371955184115,-71.50012512289781,8188081.83184399,232938.779606082,False, , ,0, , , , , , "
"TRACK,1.11.52-25,-16.3734695150631,-71.49996698156448,8188109.72082768,232955.3405129,False, , ,0, , , , , , "
"TRACK,1.11.52-25,-16.373417101896,-71.50008534561992,8188115.36765705,232942.618732824,False, , ,0, , , , , , "
"TRACK,1.11.53-1, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-1,-16.37323407888415,-71.4997390291652,8188136.08521902,232979.38254346,False, , ,0, , , , , , "
"TRACK,1.11.53-1,-16.3732172968847,-71.49951057171714,8188138.24358538,233003.776483154,False, , ,0, , , , , , "
"TRACK,1.11.53-1,-16.37315862105436,-71.4991975735978,8188145.15105607,233037.14879469,False, , ,0, , , , , , "
"TRACK,1.11.53-1,-16.372978468664,-71.49925036478794,8188165.02584921,233031.261245793,False, , ,0, , , , , , "
"TRACK,1.11.53-1,-16.3729571344438,-71.49927201291861,8188167.35923896,233028.918499816,False, , ,0, , , , , , "
"TRACK,1.11.53-1,-16.37293260774486,-71.49932034785952,8188170.01096559,233023.719199865,False, , ,0, , , , , , "
"TRACK,1.11.53-1,-16.37289286263138,-71.49940325460197,8188174.30201874,233014.804238439,False, , ,0, , , , , , "
"TRACK,1.11.53-1,-16.37296033905792,-71.49981426673216,8188166.29131128,232970.968432384,False, , ,0, , , , , , "
"TRACK,1.11.53-2, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-2,-16.3738301143166,-71.49949977129583,8188070.4143132,233005.765652815,False, , ,0, , , , , , "
"TRACK,1.11.53-2,-16.37354041973097,-71.49924913596304,8188102.81528729,233032.158048524,False, , ,0, , , , , , "
"TRACK,1.11.53-2,-16.37339574695999,-71.49913032613482,8188118.98787922,233044.658978643,False, , ,0, , , , , , "
"TRACK,1.11.53-2,-16.37319308411514,-71.49917830294235,8188141.36107893,233039.255323753,False, , ,0, , , , , , "
"TRACK,1.11.53-2,-16.37329333180892,-71.4997196112367,8188129.55101601,232981.538597218,False, , ,0, , , , , , "
"TRACK,1.11.53-3, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-3,-16.37370450245157,-71.50003013374578,8188083.62288295,232948.911214101,False, , ,0, , , , , , "
"TRACK,1.11.53-3,-16.37383130075924,-71.50009590937674,8188069.49882827,232942.054123863,False, , ,0, , , , , , "
"TRACK,1.11.53-3,-16.37398160613419,-71.50013892644034,8188052.80230069,232937.661431782,False, , ,0, , , , , , "
"TRACK,1.11.53-3,-16.37408559388969,-71.50012927352853,8188041.30277159,232938.834805506,False, , ,0, , , , , , "
"TRACK,1.11.53-3,-16.37392435155701,-71.49970377250598,8188059.71322956,232984.091117007,False, , ,0, , , , , , "
"TRACK,1.11.53-3,-16.37351025405851,-71.49988806559573,8188105.31452121,232963.830299109,False, , ,0, , , , , , "
"TRACK,1.11.53-3,-16.37354575272125,-71.4999264643219,8188101.33404294,232959.774739957,False, , ,0, , , , , , "
"TRACK,1.11.53-4, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-4,-16.37419694650834,-71.50006886835456,8188029.05466347,232945.442429722,False, , ,0, , , , , , "
"TRACK,1.11.53-4,-16.37430699328516,-71.49988598269569,8188017.11224068,232965.138521574,False, , ,0, , , , , , "
"TRACK,1.11.53-4,-16.37439063025668,-71.4997028433497,8188008.0939004,232984.825719712,False, , ,0, , , , , , "
"TRACK,1.11.53-4,-16.374493945166,-71.49942437807712,8187997.0224255,233014.727772519,False, , ,0, , , , , , "
"TRACK,1.11.53-4,-16.37438168348301,-71.49947368045706,8188009.38579103,233009.305582914,False, , ,0, , , , , , "
"TRACK,1.11.53-4,-16.37426548053599,-71.49953291194613,8188022.17242415,233002.816832764,False, , ,0, , , , , , "
"TRACK,1.11.53-4,-16.37396008741652,-71.49968845773498,8188055.77714556,232985.776593755,False, , ,0, , , , , , "
"TRACK,1.11.53-4,-16.37411918224142,-71.50011525201816,8188037.60273402,232940.379144728,False, , ,0, , , , , , "
"TRACK,1.11.53-5, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-5,-16.37424323385611,-71.4993481031796,8188024.87835917,233022.538189899,False, , ,0, , , , , , "
"TRACK,1.11.53-5,-16.37406861397164,-71.49890942135862,8188044.78696396,233069.185002651,False, , ,0, , , , , , "
"TRACK,1.11.53-5,-16.3739032505773,-71.4989774292462,8188063.00449848,233061.691333905,False, , ,0, , , , , , "
"TRACK,1.11.53-5,-16.37409234307347,-71.49940791609815,8188041.50443393,233015.940048095,False, , ,0, , , , , , "
"TRACK,1.11.53-6, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-6,-16.3740498967726,-71.49887588268008,8188046.90319726,233072.743999133,False, , ,0, , , , , , "
"TRACK,1.11.53-6,-16.37383222407751,-71.49839749174738,8188071.63014863,233123.576230473,False, , ,0, , , , , , "
"TRACK,1.11.53-6,-16.37380566934259,-71.49845133551084,8188074.49916965,233117.785441644,False, , ,0, , , , , , "
"TRACK,1.11.53-6,-16.37372857582184,-71.49856900083353,8188082.87930224,233105.104805266,False, , ,0, , , , , , "
"TRACK,1.11.53-6,-16.37388778383901,-71.49894142854295,8188064.76411979,233065.517892753,False, , ,0, , , , , , "
"TRACK,1.11.53-7, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-7,-16.37436721298989,-71.49875254225637,8188011.93610716,233086.358342627,False, , ,0, , , , , , "
"TRACK,1.11.53-7,-16.37406671791891,-71.49806128453152,8188046.11190414,233159.828120915,False, , ,0, , , , , , "
"TRACK,1.11.53-7,-16.37386249795501,-71.49835609166918,8188068.3330312,233128.042146078,False, , ,0, , , , , , "
"TRACK,1.11.53-7,-16.37409126208663,-71.49887214208482,8188042.32866752,233073.200120688,False, , ,0, , , , , , "
"TRACK,1.11.53-8, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-8,-16.37455692668186,-71.49922367542132,8187990.31385678,233036.263885293,False, , ,0, , , , , , "
"TRACK,1.11.53-8,-16.37439789081471,-71.49881224446575,8188008.46134336,233080.01938545,False, , ,0, , , , , , "
"TRACK,1.11.53-8,-16.37411524368318,-71.49892293383626,8188039.60693985,233067.804351213,False, , ,0, , , , , , "
"TRACK,1.11.53-8,-16.37427756020164,-71.49932900434689,8188021.1032938,233024.626163594,False, , ,0, , , , , , "
"TRACK,1.11.53-9, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-9,-16.37471813785168,-71.49915626080106,8187972.55523252,233043.688499602,False, , ,0, , , , , , "
"TRACK,1.11.53-9,-16.37482141124387,-71.49902670495717,8187961.29247006,233057.675579679,False, , ,0, , , , , , "
"TRACK,1.11.53-9,-16.37467026279522,-71.49865209556269,8187978.51831069,233097.506431267,False, , ,0, , , , , , "
"TRACK,1.11.53-9,-16.37443181863118,-71.49879273829191,8188004.7309298,233082.150339426,False, , ,0, , , , , , "
"TRACK,1.11.53-9,-16.37459710006543,-71.49920030811735,8187985.89709346,233038.816016463,False, , ,0, , , , , , "
"TRACK,1.11.53-10, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-10,-16.37465652946078,-71.49862372680896,8187980.07599237,233100.519664872,False, , ,0, , , , , , "
"TRACK,1.11.53-10,-16.37452525190455,-71.49832001125692,8187995.00869155,233132.800783002,False, , ,0, , , , , , "
"TRACK,1.11.53-10,-16.37428414839925,-71.49844245229672,8188021.53966907,233119.386434255,False, , ,0, , , , , , "
"TRACK,1.11.53-10,-16.37441982848985,-71.49874611415429,8188006.11963191,233087.117014589,False, , ,0, , , , , , "
"TRACK,1.11.53-11, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-11,-16.37450436632055,-71.49828198998286,8187997.37086394,233136.835904273,False, , ,0, , , , , , "
"TRACK,1.11.53-11,-16.37441750488296,-71.49808695381707,8188007.24345345,233157.562318714,False, , ,0, , , , , , "
"TRACK,1.11.53-11,-16.37410071704478,-71.49804175536882,8188042.37362004,233161.96161663,False, , ,0, , , , , , "
"TRACK,1.11.53-11,-16.37427419663692,-71.49839866888857,8188022.69896352,233124.052284088,False, , ,0, , , , , , "
"TRACK,1.11.53-12, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-12,-16.37430118407274,-71.4980003551552,8188020.23485812,233166.659262443,False, , ,0, , , , , , "
"TRACK,1.11.53-12,-16.37439846857077,-71.49776244226845,8188009.77745615,233192.218911047,False, , ,0, , , , , , "
"TRACK,1.11.53-12,-16.37422723035529,-71.49767819027464,8188028.84551999,233200.990308032,False, , ,0, , , , , , "
"TRACK,1.11.53-12,-16.37410627987951,-71.49795478343592,8188041.87209177,233171.264421843,False, , ,0, , , , , , "
"TRACK,1.11.53-13, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.53-13,-16.37439621662254,-71.49771823814393,8188010.08486158,233196.940206875,False, , ,0, , , , , , "
"TRACK,1.11.53-13,-16.37441624763307,-71.49763406486976,8188007.97790871,233205.963582329,False, , ,0, , , , , , "
"TRACK,1.11.53-13,-16.37439590297343,-71.49732741978598,8188010.63319866,233238.708892085,False, , ,0, , , , , , "
"TRACK,1.11.53-13,-16.37437236890742,-71.4973073592935,8188013.26495375,233240.820843047,False, , ,0, , , , , , "
"TRACK,1.11.53-13,-16.37435569607506,-71.49729871839371,8188015.12211344,233241.721653188,False, , ,0, , , , , , "
"TRACK,1.11.53-13,-16.37433170184117,-71.49730557906371,8188017.76943565,233240.955751305,False, , ,0, , , , , , "
"TRACK,1.11.53-13,-16.37431041901218,-71.49731390505525,8188020.11465989,233240.036932235,False, , ,0, , , , , , "
"TRACK,1.11.53-13,-16.3742284178816,-71.49764665955408,8188028.75549174,233204.361805951,False, , ,0, , , , , , "
"TRACK,1.11.54-1, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-1,-16.3740230098153,-71.49937949241902,8188049.21752614,233018.883413572,False, , ,0, , , , , , "
"TRACK,1.11.54-1,-16.37375387586587,-71.49878292996856,8188079.79713341,233082.275272215,False, , ,0, , , , , , "
"TRACK,1.11.54-1,-16.37346942254542,-71.49908444645558,8188110.89177292,233049.662799092,False, , ,0, , , , , , "
"TRACK,1.11.54-1,-16.37382400384735,-71.49939471397427,8188071.22895673,233016.98548383,False, , ,0, , , , , , "
"TRACK,1.11.54-2, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-2,-16.37343668110278,-71.499068761217,8188114.53712003,233051.294588139,False, , ,0, , , , , , "
"TRACK,1.11.54-2,-16.3735929607647,-71.49890001720172,8188097.45768057,233069.542235037,False, , ,0, , , , , , "
"TRACK,1.11.54-2,-16.373222844274,-71.49854029402111,8188138.90527579,233107.484185356,False, , ,0, , , , , , "
"TRACK,1.11.54-2,-16.37298606889312,-71.49878394254122,8188164.79774053,233081.121361105,False, , ,0, , , , , , "
"TRACK,1.11.54-2,-16.37321025431603,-71.49903197582441,8188139.65262264,233054.917683006,False, , ,0, , , , , , "
"TRACK,1.11.54-3, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-3,-16.3737235791089,-71.49875576142466,8188083.18693116,233085.137687865,False, , ,0, , , , , , "
"TRACK,1.11.54-3,-16.37351482272334,-71.4982374022396,8188106.97927647,233140.25383072,False, , ,0, , , , , , "
"TRACK,1.11.54-3,-16.37327147457194,-71.49849850789647,8188133.57647525,233112.016372338,False, , ,0, , , , , , "
"TRACK,1.11.54-3,-16.37362842000811,-71.4988522429565,8188093.59489487,233074.696476474,False, , ,0, , , , , , "
"TRACK,1.11.54-4, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-4,-16.37323018611384,-71.49844949000128,8188138.21185343,233117.199019832,False, , ,0, , , , , , "
"TRACK,1.11.54-4,-16.3734735999965,-71.49819562085838,8188111.59785882,233144.663151568,False, , ,0, , , , , , "
"TRACK,1.11.54-4,-16.37278580633802,-71.49747278713764,8188188.69168285,233220.980912652,False, , ,0, , , , , , "
"TRACK,1.11.54-4,-16.37254336169293,-71.49772643513806,8188215.19876168,233193.541762299,False, , ,0, , , , , , "
"TRACK,1.11.54-5, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-5,-16.37318026347571,-71.49848941000411,8188143.68617987,233112.864518722,False, , ,0, , , , , , "
"TRACK,1.11.54-5,-16.37250095429759,-71.49776328686284,8188219.84514212,233189.545429727,False, , ,0, , , , , , "
"TRACK,1.11.54-5,-16.3722599392042,-71.49800909013653,8188246.20424014,233162.946570736,False, , ,0, , , , , , "
"TRACK,1.11.54-5,-16.37294399958633,-71.49874107510655,8188169.51148534,233085.645606156,False, , ,0, , , , , , "
"TRACK,1.11.54-6, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-6,-16.37313732594469,-71.49903760590588,8188147.7189335,233054.216626558,False, , ,0, , , , , , "
"TRACK,1.11.54-6,-16.37221706362348,-71.49803997573382,8188250.91028955,233159.587232066,False, , ,0, , , , , , "
"TRACK,1.11.54-6,-16.37208507733233,-71.49817831566104,8188265.34031813,233144.622142414,False, , ,0, , , , , , "
"TRACK,1.11.54-6,-16.37298064989445,-71.49913722332133,8188164.93314968,233043.356427597,False, , ,0, , , , , , "
"TRACK,1.11.54-7, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-7,-16.37292758267763,-71.49915799362667,8188170.78077416,233041.064279236,False, , ,0, , , , , , "
"TRACK,1.11.54-7,-16.372042266009,-71.49821392748802,8188270.03303972,233140.757757616,False, , ,0, , , , , , "
"TRACK,1.11.54-7,-16.37182690152703,-71.49846380706849,8188293.54702339,233113.758039786,False, , ,0, , , , , , "
"TRACK,1.11.54-7,-16.37268181250105,-71.49943269477583,8188197.6281289,233011.370263612,False, , ,0, , , , , , "
"TRACK,1.11.54-8, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-8,-16.37264223519168,-71.4994763711649,8188201.95219419,233006.648344267,False, , ,0, , , , , , "
"TRACK,1.11.54-8,-16.37218535181374,-71.49893120746106,8188253.24945089,233064.291619553,False, , ,0, , , , , , "
"TRACK,1.11.54-8,-16.37201418647092,-71.49913888816651,8188271.92566186,233041.862129973,False, , ,0, , , , , , "
"TRACK,1.11.54-8,-16.37244518690691,-71.4996643373471,8188223.51970996,232986.29061392,False, , ,0, , , , , , "
"TRACK,1.11.54-9, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-9,-16.37199937193479,-71.49818030151161,8188274.8259278,233144.293213686,False, , ,0, , , , , , "
"TRACK,1.11.54-9,-16.37188211178522,-71.4980657215332,8188287.95808824,233156.379581823,False, , ,0, , , , , , "
"TRACK,1.11.54-9,-16.37181211751751,-71.4981910681275,8188295.54222185,233142.887563527,False, , ,0, , , , , , "
"TRACK,1.11.54-9,-16.37178663112161,-71.49835309284701,8188298.15078697,233125.536067356,False, , ,0, , , , , , "
"TRACK,1.11.54-9,-16.37180912076929,-71.49839049696566,8188295.61185043,233121.569029717,False, , ,0, , , , , , "
"TRACK,1.11.54-10, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-10,-16.37218222993491,-71.49798555059884,8188254.83816661,233165.356618596,False, , ,0, , , , , , "
"TRACK,1.11.54-10,-16.37196247051502,-71.49772375210567,8188279.51120896,233193.037779316,False, , ,0, , , , , , "
"TRACK,1.11.54-10,-16.37180662024605,-71.49787716186214,8188296.56337294,233176.429588056,False, , ,0, , , , , , "
"TRACK,1.11.54-10,-16.37202211921589,-71.49815727585113,8188272.33790025,233146.785105575,False, , ,0, , , , , , "
"TRACK,1.11.54-11, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-11,-16.3724540371691,-71.49771949650597,8188225.09676148,233194.161748338,False, , ,0, , , , , , "
"TRACK,1.11.54-11,-16.37177163087466,-71.49692014593404,8188301.69442293,233278.665379113,False, , ,0, , , , , , "
"TRACK,1.11.54-11,-16.37165561733727,-71.49704786224633,8188314.3701831,233264.857513593,False, , ,0, , , , , , "
"TRACK,1.11.54-11,-16.3717049152872,-71.49722931966504,8188308.67414059,233245.530890338,False, , ,0, , , , , , "
"TRACK,1.11.54-11,-16.37174663167897,-71.49734692877811,8188303.90130598,233233.017900879,False, , ,0, , , , , , "
"TRACK,1.11.54-11,-16.37222494962593,-71.49795274504706,8188250.15189789,233168.920943556,False, , ,0, , , , , , "
"TRACK,1.11.54-12, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-12,-16.37302495397541,-71.49712898841905,8188162.66803197,233258.050524474,False, , ,0, , , , , , "
"TRACK,1.11.54-12,-16.3727075737373,-71.49682149371586,8188198.20832827,233290.48266181,False, , ,0, , , , , , "
"TRACK,1.11.54-12,-16.37264059138041,-71.49678163596059,8188205.67612417,233294.651387562,False, , ,0, , , , , , "
"TRACK,1.11.54-12,-16.37237916823838,-71.49674443179276,8188234.6664432,233298.271927333,False, , ,0, , , , , , "
"TRACK,1.11.54-12,-16.37224969574011,-71.49675174563416,8188248.99038329,233297.314069196,False, , ,0, , , , , , "
"TRACK,1.11.54-12,-16.37219703607726,-71.49681110928833,8188254.74220797,233290.897794733,False, , ,0, , , , , , "
"TRACK,1.11.54-12,-16.37279673671917,-71.49737858092547,8188187.60539981,233231.064257715,False, , ,0, , , , , , "
"TRACK,1.11.54-13, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-13,-16.37384489633742,-71.49833245138645,8188070.31273802,233130.54476541,False, , ,0, , , , , , "
"TRACK,1.11.54-13,-16.37397321878863,-71.49804560248222,8188056.48356176,233161.376853955,False, , ,0, , , , , , "
"TRACK,1.11.54-13,-16.37382189897797,-71.49798085345283,8188073.32088949,233168.090964556,False, , ,0, , , , , , "
"TRACK,1.11.54-13,-16.37307402114003,-71.49717745388679,8188157.17225876,233252.937474038,False, , ,0, , , , , , "
"TRACK,1.11.54-13,-16.37283080921366,-71.49742585723806,8188183.77120272,233226.057889611,False, , ,0, , , , , , "
"TRACK,1.11.54-13,-16.37352974102352,-71.49815889778684,8188105.43090407,233148.664428566,False, , ,0, , , , , , "
"TRACK,1.11.54-13,-16.37371438111575,-71.49850719819263,8188084.53201272,233111.69072237,False, , ,0, , , , , , "
"TRACK,1.11.54-14, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-14,-16.37384502410168,-71.49741989119337,8188071.49801525,233228.076041526,False, , ,0, , , , , , "
"TRACK,1.11.54-14,-16.37334982958905,-71.49689146537111,8188127.01399684,233283.878326479,False, , ,0, , , , , , "
"TRACK,1.11.54-14,-16.3731286091428,-71.4971384679949,8188151.18019178,233257.178452501,False, , ,0, , , , , , "
"TRACK,1.11.54-14,-16.37382759863458,-71.49789478991015,8188072.80301559,233177.296883187,False, , ,0, , , , , , "
"TRACK,1.11.54-14,-16.37390628866571,-71.49795575150654,8188064.01132235,233170.888666512,False, , ,0, , , , , , "
"TRACK,1.11.54-14,-16.37399350939655,-71.49799366934164,8188054.30550432,233166.95490172,False, , ,0, , , , , , "
"TRACK,1.11.54-14,-16.37413676448591,-71.49771921028324,8188038.80684601,233196.483087842,False, , ,0, , , , , , "
"TRACK,1.11.54-15, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.54-15,-16.37417492001449,-71.49762164456828,8188034.71097507,233206.962481278,False, , ,0, , , , , , "
"TRACK,1.11.54-15,-16.37417273901955,-71.49718985697029,8188035.51984932,233253.107303077,False, , ,0, , , , , , "
"TRACK,1.11.54-15,-16.37363068114765,-71.49659942274082,8188096.30534649,233315.472997467,False, , ,0, , , , , , "
"TRACK,1.11.54-15,-16.37338993227904,-71.49685422726788,8188122.62325932,233287.912780836,False, , ,0, , , , , , "
"TRACK,1.11.54-15,-16.37414575254482,-71.49764166426894,8188037.91371782,233204.783145315,False, , ,0, , , , , , "
"TRACK,1.11.55-1, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.55-1,-16.37207956251148,-71.50089521219584,8188262.37786355,232854.23971774,False, , ,0, , , , , , "
"TRACK,1.11.55-1,-16.37176977150577,-71.50048270175242,8188297.21680668,232897.905644477,False, , ,0, , , , , , "
"TRACK,1.11.55-1,-16.37150829969362,-71.50069551331376,8188325.8837299,232874.804500524,False, , ,0, , , , , , "
"TRACK,1.11.55-1,-16.37150319662789,-71.50069819355102,8188326.44515151,232874.511088074,False, , ,0, , , , , , "
"TRACK,1.11.55-1,-16.37180117027343,-71.50111699461017,8188292.90615878,232830.156690598,False, , ,0, , , , , , "
"TRACK,1.11.55-2, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.55-2,-16.37167377178673,-71.50104483380804,8188307.10509283,232837.695423258,False, , ,0, , , , , , "
"TRACK,1.11.55-2,-16.37135297897271,-71.50060278051731,8188343.2009091,232884.503915204,False, , ,0, , , , , , "
