"UNICODE","UNIFECHA","Codigo.Corral","Cuy","Conejo","Pollo","Pato","Pavo","Ganso","Perro","Gato","Oveja","Cerdo","Vaca","Otros","Otros1","NumOtros","NumOtros1","Otras.Aves","Ladrillo.Pircado","Ladrillo.Noble","Piedra.Pircada","Piedra.Noble","Sillar.Pircado","Sillar.Noble","Noble","Adobe","Calamina.Eternit","Madera","Malla","Plastico","Carton","POtrosPte","POtros1Pte","PRLadrPcdo","PRLadrNble","PRPdraPcda","PRPdraNble","PRSillarPcdo","PRSillarNble","PRNble","PRAdobe","PRCal_Eter","PRMadera","PRMalla","PRPlastico","PRCarton","PROtros","PROtros1","PCLadrPcdo","PCLadrNble","PCPdraPcda","PCPdraNble","PCSillarPcdo","PCSillarNble","PCNble","PCAdobe","PCCal_Eter","PCMadera","PCMalla","PCPlastico","PCCarton","PCOtros","PCOtros1","TAdobePte","TCal_EterPte","TMaderaPte","TMallaPte","TPlasticoPte","TPaja_EsteraPte","TLadrilloPte","TSillarPte","TNoblePte","TCartonPte","TBasuraPte","TOtrosPte","TOtros1Pte","TRAdobe","TRCal_Eter","TRMadera","TRMalla","TRPlastico","TRPaja_Estera","TRLadrillo","TRSillar","TRNoble","TRCarton","TRBasura","TROtros","TROtros1","TCAdobe","TCal_Eter","TCMadera","TCMalla","TCPlastico","TCPaja_Estera","TCLadrillo","TCSillar","TCNoble","TCCarton","TCBasura","TCOtros","TCOtros1","LugarCorral","Hace.cuanto.se.construyo","Opcion1","Aplicaron.insecticida","Hace.Cuanto.Aplicaron","Opcion2a","Nombre.del.Insecticida","OtroInsecticida","Hace.cuanto.limpiaron","Opcion3","Mudan.Corral","Cada.cuanto.tiempo","Opcion4a","Estatus","Observaciones","P","D","L","V","X","provincia","distrito","localidad","vivienda","fec_captura","fec_ingreso","fec_lectura","intra_peri","codigo","intra_peri_code","cap_mac","cap_hem","cap_eta5","cap_eta4","cap_eta3","cap_eta2","cap_eta1","cap_total","exa_mac","exa_hem","exa_eta5","exa_eta4","exa_eta3","exa_eta2","exa_total","pos_mac","pos_hem","pos_eta5","pos_eta4","pos_eta3","pos_eta2","pos_total","procedencia","fase","apl_ins","procesado"
"1.1.34.141","1.1.34.141-12/04/2014","B",0,0,4,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.141","1.1.34.141-12/04/2014","C",0,0,6,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.141","1.1.34.141-12/04/2014","D",0,0,6,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.141","1.1.34.141-12/04/2014","E",0,0,4,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.141","1.1.34.141-12/04/2014","PERI",0,0,0,0,0,0,1,1,0,0,0,"","",0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"7X10",1,1,34,"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.143","1.1.34.143-31/03/2014","PERI",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"8X10",1,1,34,"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.144","1.1.34.144-18/05/2014","PERI",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"2X4",1,1,34,"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.145","1.1.34.145-12/04/2014","A",0,0,0,0,0,0,1,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TELA","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"TELA","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.145","1.1.34.145-12/04/2014","B",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.145","1.1.34.145-12/04/2014","PERI",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"6X7",1,1,34,"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.146","1.1.34.146-27/03/2014","A",0,3,2,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.146","1.1.34.146-27/03/2014","B",0,0,4,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"BLOQUETA PIRCADA","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.146","1.1.34.146-27/03/2014","C",0,0,3,0,0,0,0,0,0,0,0,"","",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.146","1.1.34.146-27/03/2014","D",2,0,3,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.146","1.1.34.146-27/03/2014","PERI",0,0,10,0,0,0,0,2,0,0,0,"","",0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,"BLOQUETA NOBLE","BLOQUETA PIRCADA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"15X8",1,1,34,"146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.147","1.1.34.147-31/03/2014","PERI",0,0,0,0,0,0,1,0,0,0,0,"","",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"2X4",1,1,34,"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.148","1.1.34.148-27/04/2014","PERI",0,0,0,0,0,0,1,0,0,0,0,"","",0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"8X10",1,1,34,"148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.149","1.1.34.149-28/03/2014","A",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.149","1.1.34.149-28/03/2014","PERI",0,0,0,0,0,0,1,0,0,0,0,"","",0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"8X12",1,1,34,"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.15","1.1.34.15-19/03/2014","PERI",0,0,0,0,0,0,3,0,0,0,0,"","",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"8X5",1,1,34,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.150","1.1.34.150-27/04/2014","A",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.150","1.1.34.150-27/04/2014","B",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.150","1.1.34.150-27/04/2014","C",0,0,0,0,0,0,1,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.150","1.1.34.150-27/04/2014","PERI",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"10X10",1,1,34,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.151","1.1.34.151-28/03/2014","A",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.151","1.1.34.151-28/03/2014","B",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.151","1.1.34.151-28/03/2014","C",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.151","1.1.34.151-28/03/2014","D",0,0,3,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.151","1.1.34.151-28/03/2014","PERI",0,0,0,0,0,0,2,0,0,0,0,"","",0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,"BLOQUETA NOBLE","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"6X8",1,1,34,"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.152","1.1.34.152-13/05/2014","A",0,0,0,0,0,0,1,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"EL CORRAL ESTA FUERA DE LA VIVIENDA",1,1,34,"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.153","1.1.34.153-27/03/2014","A",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.153","1.1.34.153-27/03/2014","B",0,0,4,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.1.34.153","1.1.34.153-27/03/2014","C",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"",1,1,34,"153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
