"UNICODE","P","D","L","V","LATITUDE","LONGITUDE"
"1.24.1.143C",1,24,"1","143C",-16.4474230308621,-71.5903132546342
"1.24.1.175A",1,24,"1","175A",-16.4488066674861,-71.5903470965116
"1.24.1.184A",1,24,"1","184A",-16.448290433662,-71.590397244665
"1.24.1.184B",1,24,"1","184B",-16.448290433662,-71.590397244665
"1.24.1.184C",1,24,"1","184C",-16.448290433662,-71.590397244665
"1.24.1.195A",1,24,"1","195A",-16.4485636869504,-71.5909853860721
"1.24.1.216A",1,24,"1","216A",-16.4476936923273,-71.5910682665191
"1.24.1.272A",1,24,"1","272A",-16.4482931757298,-71.5925683705151
"1.24.1.291A",1,24,"1","291A",-16.4505100237857,-71.5988301686018
"1.24.1.297A",1,24,"1","297A",-16.4489714469384,-71.5934259229091
"1.24.1.297B",1,24,"1","297B",-16.4489714469384,-71.5934259229091
"1.24.1.298A",1,24,"1","298A",-16.4490887898271,-71.5933783778866
"1.24.1.298B",1,24,"1","298B",-16.4490887898271,-71.5933783778866
"1.24.1.344A",1,24,"1","344A",-16.4483576745685,-71.5921812815652
"1.24.1.433A",1,24,"1","433A",-16.4512414242647,-71.5926186409612
"1.24.1.438A",1,24,"1","438A",-16.4508971974055,-71.5926414003871
"1.24.1.438B",1,24,"1","438B",-16.4508971974055,-71.5926414003871
"1.24.1.45A",1,24,"1","45A",-16.4463735992848,-71.5971219202184
"1.24.1.479A",1,24,"1","479A",-16.4492166744329,-71.5915294675084
"1.24.1.482A",1,24,"1","482A",-16.4488602423364,-71.5916562613679
"1.24.1.512A",1,24,"1","512A",-16.4508924611806,-71.5921391278629
"1.24.1.570A",1,24,"1","570A",-16.4501482188271,-71.5911960398402
"1.24.1.595A",1,24,"1","595A",-16.449248458373,-71.5898121629858
"1.24.1.66A",1,24,"1","66A",-16.4469402419466,-71.5955276932458
"1.24.1.698A",1,24,"1","698A",-16.4463307573459,-71.5882830345861
"1.24.1.705A",1,24,"1","705A",-16.4459844085235,-71.587924713561
"1.24.1.708A",1,24,"1","708A",-16.4444965277352,-71.5869070376443
"1.24.1.709A",1,24,"1","709A",-16.4447070399584,-71.5869850679986
"1.24.1.710A",1,24,"1","710A",-16.4449989613193,-71.5870904102708
"1.24.1.717A",1,24,"1","717A",-16.4489866364529,-71.5897916115606
"1.24.1.841A",1,24,"1","841A",-16.4501306231012,-71.5873438015286
"1.24.1.852A",1,24,"1","852A",-16.4553576120816,-71.5841770506128
"1.24.1.883A",1,24,"1","883A",-16.4486080581775,-71.5855757748414
"1.24.1.898A",1,24,"1","898A",-16.4478083058305,-71.5844408149873
"1.24.1.912A",1,24,"1","912A",-16.448009896147,-71.5841965907423
"1.24.1.939A",1,24,"1","939A",-16.4484663241504,-71.583233447173
"1.24.10.134A",1,24,"10","134A",-16.430791967492,-71.6014626753939
"1.24.10.134B",1,24,"10","134B",-16.430791967492,-71.6014626753939
"1.24.10.134C",1,24,"10","134C",-16.430791967492,-71.6014626753939
"1.24.10.134D",1,24,"10","134D",-16.430791967492,-71.6014626753939
"1.24.10.134E",1,24,"10","134E",-16.430791967492,-71.6014626753939
"1.24.10.134F",1,24,"10","134F",-16.430791967492,-71.6014626753939
"1.24.10.134G",1,24,"10","134G",-16.430791967492,-71.6014626753939
"1.24.10.134H",1,24,"10","134H",-16.430791967492,-71.6014626753939
"1.24.10.180A",1,24,"10","180A",-16.4339920049823,-71.5996561874578
"1.24.10.183A",1,24,"10","183A",-16.4337594076965,-71.599236290168
"1.24.10.198A",1,24,"10","198A",-16.4344567692574,-71.5991822958904
"1.24.10.206A",1,24,"10","206A",-16.4346161876591,-71.5988155061522
"1.24.10.220A",1,24,"10","220A",-16.4353312447129,-71.599698803581
"1.24.10.221A",1,24,"10","221A",-16.4348687837066,-71.5996996772739
"1.24.10.227A",1,24,"10","227A",-16.4339639435352,-71.6002755437132
"1.24.10.25A",1,24,"10","25A",-16.4333011941492,-71.5984412734274
"1.24.10.48A",1,24,"10","48A",-16.4328069915975,-71.5994642880416
"1.24.10.87A",1,24,"10","87A",-16.4320089786635,-71.5993033727823
"1.24.11.114A",1,24,"11","114A",-16.4295021452556,-71.601929291954
"1.24.11.58A",1,24,"11","58A",-16.4290254762147,-71.6002296090846
"1.24.11.6A",1,24,"11","6A",-16.4303028734879,-71.6007002265011
"1.24.11.87A",1,24,"11","87A",-16.4288299925203,-71.6012422437038
"1.24.12.13A",1,24,"12","13A",-16.4553948000201,-71.5872433935646
"1.24.12.13B",1,24,"12","13B",-16.4553948000201,-71.5872433935646
"1.24.12.13C",1,24,"12","13C",-16.4553948000201,-71.5872433935646
"1.24.12.13D",1,24,"12","13D",-16.4553948000201,-71.5872433935646
"1.24.12.6A",1,24,"12","6A",-16.4560669624498,-71.5882446852664
"1.24.13.21A",1,24,"13","21A",-16.4425497900381,-71.6102685711453
"1.24.13.54A",1,24,"13","54A",-16.4431787567609,-71.6099088200198
"1.24.13.8A",1,24,"13","8A",-16.4399448623411,-71.6103437442332
"1.24.14.22A",1,24,"14","22A",-16.4443141087529,-71.5811363484611
"1.24.14.37A",1,24,"14","37A",-16.4449390191818,-71.578484998711
"1.24.14.43A",1,24,"14","43A",-16.4452835801161,-71.5781853234793
"1.24.14.7A",1,24,"14","7A",-16.4454606725223,-71.577604751557
"1.24.14.93A",1,24,"14","93A",-16.4448956215744,-71.5768611313634
"1.24.2.105A",1,24,"2","105A",-16.4428078522904,-71.5976947765308
"1.24.2.126A",1,24,"2","126A",-16.4441296670297,-71.5980394987251
"1.24.2.13A",1,24,"2","13A",-16.4424329692383,-71.5935784025305
"1.24.2.135A",1,24,"2","135A",-16.4431665921926,-71.5983621627858
"1.24.2.14A",1,24,"2","14A",-16.4423209949385,-71.5937559063205
"1.24.2.141A",1,24,"2","141A",-16.4438850937119,-71.5984223240216
"1.24.2.153A",1,24,"2","153A",-16.4439524241944,-71.5993034247852
"1.24.2.174A",1,24,"2","174A",-16.4430429992192,-71.5988425752294
"1.24.2.185A",1,24,"2","185A",-16.4422226658881,-71.5989065652293
