"","UNICODE","ESTA_CUANTIS","ESTA_SENSIS","ESTA_ESTRATEGIAS","T_Cuantis","C_Cuantis","R_Cuantis","DES_Cuantis","LV_Cuantis","LP_Cuantis","P_Sensis","RP_Sensis","C_Sensis","R_Sensis","DES_Sensis","LV_Sensis","LP_Sensis","V_Sensis","LATITUD","LONGITUD","LOCALIDAD","MZ","ESTRATEGIA","CLUSTER","CUADRUPLET","STATUS_C1_MINSA","in_tri_C1","pe_tri_C1","pos_C1","STATUS_C2_MINSA","in_tri_C2","pe_tri_C2","pos_C2","T","R","C","DES","LP","LV","P","V","STATUS","BD_MINSA","PROG_OLVIDO","FECHA_CUANTI","APERTURADA_DIA","DIAS_PRI_VISITA_TRAT","DIAS_PRI_PROG_TRAT","VIV_PROG_NUNCA_TRAT","MINUTOS_ROCIADO","ETAPA_ROCIADO","sampleA","sampleB","sampleC","sampleD","sampleE","sampleF","NUMRES","IN_AMB","ESTRATEGIA2"
"70","1.1.13.161",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-16.3763417361367,-71.5250126876311,"ASOCIACION VILLA EL MIRADOR",8,"Comm.Leaders",6,5,"R",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-10",1,0,0,NA,78,"ataque",1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"71","1.1.13.162",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3763053221265,-71.5249544504807,"ASOCIACION VILLA EL MIRADOR",8,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-15",0,1,1,NA,59,"ataque",1,1,1,1,1,1,3,10,"Comm.Leaders"
"72","1.1.13.163",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3762520590429,-71.5248874428341,"ASOCIACION VILLA EL MIRADOR",8,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-15",0,1,1,NA,46,"ataque",1,1,1,1,1,1,6,6,"Comm.Leaders"
"73","1.1.13.164",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3763467324798,-71.5248291039645,"ASOCIACION VILLA EL MIRADOR",8,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-15",0,1,1,NA,54,"ataque",1,1,1,1,1,1,3,8,"Comm.Leaders"
"74","1.1.13.165",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3762048126138,-71.5247493452662,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-14",0,1,1,NA,56,"ataque",1,1,1,1,1,1,4,6,"Comm.Leaders"
"75","1.1.13.166",0,1,1,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,0,1,-16.3761686491361,-71.5246932429578,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,9,14,"Comm.Leaders"
"76","1.1.13.167",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.3761326690119,-71.5246299478649,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-14",1,1,0,NA,34,"ataque",1,1,1,1,1,1,2,1,"Comm.Leaders"
"77","1.1.13.168",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,-16.3761007067071,-71.5245626718715,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-15",0,2,1,NA,39,"ataque",1,1,1,1,1,1,1,2,"Comm.Leaders"
"78","1.1.13.169",0,1,1,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,1,-16.3761867527391,-71.5245122667722,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"R",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Comm.Leaders"
"79","1.1.13.17",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,-16.3771612620066,-71.5259264407537,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-06",0,3,3,NA,39,"ataque",1,1,1,1,1,1,8,10,"Control"
"80","1.1.13.170",0,1,1,NA,NA,NA,NA,NA,NA,0,0,4,1,0,0,0,1,-16.3762629345297,-71.5244527214257,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"R",NA,NA,NA,0,1,1,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,6,"Comm.Leaders"
"81","1.1.13.171",1,1,1,0,1,0,0,0,0,1,0,3,1,0,0,0,1,-16.3763392041482,-71.5243673305815,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"R",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,6,5,"Comm.Leaders"
"82","1.1.13.172",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.376362914242,-71.5242930545971,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-14",0,1,1,NA,74,"ataque",1,1,1,1,1,1,5,8,"Comm.Leaders"
"83","1.1.13.173",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3764071733905,-71.5242274783119,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-14",0,1,1,NA,38,"ataque",1,1,1,1,1,1,4,7,"Comm.Leaders"
"84","1.1.13.174",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,2,-16.3764650730677,-71.524262309356,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-16",1,3,2,NA,63,"ataque",1,1,1,1,1,1,15,15,"Comm.Leaders"
"85","1.1.13.175",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3765284434479,-71.5243096394997,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-13",1,0,0,NA,21,"ataque",1,1,1,1,1,1,1,6,"Comm.Leaders"
"86","1.1.13.176",1,1,1,1,0,0,0,1,0,1,0,2,0,1,0,0,0,-16.3765852215119,-71.5243596260275,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,1,0,1,0,0,1,0,0,"2015-07-16",1,3,0,NA,25,"ataque",1,1,0,0,0,0,1,1,"Comm.Leaders"
"87","1.1.13.177",0,1,1,NA,NA,NA,NA,NA,NA,0,0,2,4,0,0,0,1,-16.376520063622,-71.5244663631963,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"C",NA,NA,NA,0,1,1,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,5,"Comm.Leaders"
"88","1.1.13.178",1,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,-16.37646773432,-71.5245282466195,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-15",0,2,1,NA,53,"ataque",1,1,1,1,1,1,3,5,"Comm.Leaders"
"89","1.1.13.179",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,-16.3764227351868,-71.5245801549962,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-14",0,1,1,NA,86,"ataque",1,1,1,1,1,1,3,10,"Comm.Leaders"
"90","1.1.13.18",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-16.3772172360392,-71.5259752308838,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-06",1,3,0,NA,51,"ataque",1,1,1,1,1,1,6,14,"Control"
"91","1.1.13.180",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,-16.3763669475342,-71.5246404318719,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-14",1,1,1,NA,48,"ataque",1,1,1,1,1,1,7,5,"Comm.Leaders"
"92","1.1.13.181",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.3763070793418,-71.524687422465,"ASOCIACION VILLA EL MIRADOR",9,"Comm.Leaders",6,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-14",0,1,0,NA,45,"ataque",1,1,1,1,1,1,3,6,"Comm.Leaders"
"93","1.1.13.19",1,1,1,1,1,0,0,0,0,2,1,2,0,0,0,0,2,-16.377254067459,-71.5260312878031,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"R",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-16",1,13,9,NA,38,"ataque",1,1,1,1,1,0,NA,NA,"Control"
"94","1.1.13.2",1,1,1,0,1,1,0,0,0,1,1,6,0,0,0,0,1,-16.377416774792,-71.5265180799927,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"C",NA,NA,0,"C",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,0,NA,NA,"Control"
"95","1.1.13.20",1,1,1,1,1,0,0,0,0,1,2,2,0,0,0,0,3,-16.3772999166354,-71.5261014386972,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-16",0,13,2,NA,35,"ataque",1,1,1,1,1,1,3,2,"Control"
"96","1.1.13.21",1,1,1,1,1,0,0,0,0,1,2,1,1,0,0,0,2,-16.3773537676378,-71.5261535454286,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,1,1,0,0,0,0,0,1,0,0,"2015-07-16",0,13,9,NA,59,"ataque",1,1,1,1,1,1,3,9,"Control"
"97","1.1.13.22",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,1,-16.3773935645313,-71.5262197332483,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-08",1,5,0,NA,45,"ataque",1,1,1,1,1,1,2,7,"Control"
"98","1.1.13.23",1,1,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,-16.3774351328122,-71.5262730350008,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,1,0,0,0,0,1,0,0,"2015-07-17",1,14,0,NA,54,"ataque",1,1,0,0,0,0,1,1,"Control"
"99","1.1.13.24",1,1,1,1,0,0,1,0,0,1,0,0,0,2,0,0,0,-16.3774818398979,-71.5263203961975,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,1,0,0,0,0,1,0,0,"2015-07-17",1,14,0,NA,42,"ataque",1,1,0,0,0,0,1,12,"Control"
"100","1.1.13.25",1,1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,-16.3775319214291,-71.526385250372,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"R",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-15",0,12,8,NA,73,"ataque",1,1,1,1,1,0,NA,NA,"Control"
"101","1.1.13.26",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.377585003781,-71.5264514849324,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-06",1,3,0,NA,66,"ataque",1,1,1,1,1,1,3,8,"Control"
"102","1.1.13.27",0,1,1,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,0,1,-16.3777270124073,-71.526319983985,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,6,16,"Control"
"103","1.1.13.27A",1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,-16.3777088379,-71.5262936182,NA,NA,"Control",5,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,NA,NA,"Control"
"104","1.1.13.28",1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,-16.3776881711032,-71.5262619404545,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"R",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,5,8,"Control"
"105","1.1.13.29",1,1,1,1,0,1,0,0,0,1,2,0,1,0,0,0,1,-16.3776438819244,-71.5261959446203,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"R",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-07-10",0,7,7,NA,75,"ataque",1,1,1,1,1,0,NA,NA,"Control"
"106","1.1.13.3",1,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,-16.377397207968,-71.5264696171659,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-09",0,6,6,NA,58,"ataque",1,1,1,1,1,1,5,8,"Control"
"107","1.1.13.30",1,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,1,-16.3775987501374,-71.5261371949135,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-07",0,4,4,NA,46,"ataque",1,1,1,1,1,1,6,11,"Control"
"108","1.1.13.31",1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,-16.3776748550887,-71.5260705981715,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-07",0,4,4,NA,31,"ataque",1,1,1,1,1,1,2,3,"Control"
"109","1.1.13.32",1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,-16.3777394071112,-71.5260267679916,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,1,0,0,0,0,1,0,0,"2015-07-07",1,4,0,NA,44,"ataque",1,1,0,0,0,0,7,6,"Control"
"110","1.1.13.33",1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-16.3778061083269,-71.5259812307585,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-07-22",1,19,0,NA,60,"fuera de tiempo",1,1,1,1,1,1,5,11,"Control"
"111","1.1.13.34",1,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,1,-16.3778635841159,-71.5259332006601,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"R",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Control"
"112","1.1.13.35",1,1,1,1,3,0,0,0,0,1,3,2,0,0,0,0,1,-16.3779024433403,-71.525896598176,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-08-02",1,30,30,NA,51,"domingos",1,1,1,1,1,1,6,8,"Control"
"113","1.1.13.36",1,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,-16.3779540781306,-71.5258469813588,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-09",0,6,1,NA,39,"ataque",1,1,1,1,1,1,1,2,"Control"
"114","1.1.13.37",1,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,1,-16.3780242237875,-71.5257436124602,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-14",1,11,6,NA,38,"ataque",1,1,1,1,1,1,3,7,"Control"
"115","1.1.13.38",1,1,1,1,1,0,0,0,0,2,0,2,0,1,0,0,0,-16.3780891396984,-71.5257929437643,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,1,0,0,0,0,1,0,0,"2015-07-09",0,6,1,NA,32,"ataque",1,1,0,0,0,0,3,6,"Control"
"116","1.1.13.39",1,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,-16.3781898653511,-71.5258463771644,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-08",0,5,5,NA,50,"ataque",1,1,1,1,1,1,3,10,"Control"
"117","1.1.13.4",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,-16.3773325285647,-71.5264446171488,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-08",0,5,2,NA,92,"ataque",1,1,1,1,1,1,5,11,"Control"
"118","1.1.13.40",1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,-16.3781316607572,-71.525917011965,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,1,1,0,0,0,0,0,1,0,0,"2015-07-08",0,5,2,NA,56,"ataque",1,1,1,1,1,1,2,10,"Control"
"119","1.1.13.41",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3780604013197,-71.5259930612826,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-06",0,3,3,NA,90,"ataque",1,1,1,1,1,1,5,4,"Control"
"120","1.1.13.42",0,1,1,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,0,1,-16.3779827686856,-71.5260664834506,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"R",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Control"
"121","1.1.13.43",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3779309012037,-71.526121502896,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TP",50,NA,1,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-06",0,3,3,NA,39,"ataque",1,1,1,1,1,1,2,8,"Control"
"122","1.1.13.44",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,-16.377885517529,-71.5261736232186,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-16",0,13,1,NA,69,"ataque",1,1,1,1,1,1,4,7,"Control"
"123","1.1.13.45",0,1,1,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,2,-16.3778197232809,-71.5262238364765,"ASOCIACION VILLA EL MIRADOR",2,"Control",5,1,"R",NA,NA,0,"R",NA,NA,NA,0,1,0,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,"Control"
"124","1.1.13.46",1,1,1,1,0,0,0,0,0,2,0,3,0,0,0,0,1,-16.377496593552,-71.5260416733911,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"TP",NA,50,1,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-15",0,12,1,NA,52,"ataque",1,1,1,1,1,1,4,10,"Control"
"125","1.1.13.47",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,-16.3774500844967,-71.525977201715,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-06",0,3,3,NA,69,"ataque",1,1,1,1,1,1,4,9,"Control"
"126","1.1.13.48",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,-16.3774069144947,-71.5259268326254,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"TP",1,NA,1,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-13",0,10,7,NA,41,"ataque",1,1,1,1,1,1,6,5,"Control"
"127","1.1.13.49",0,1,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,-16.3773578995059,-71.5258707141276,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"R",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Control"
"128","1.1.13.5",1,1,1,1,0,0,0,0,0,1,0,3,0,0,0,0,2,-16.3772951166302,-71.5263510529955,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-09",0,6,1,NA,31,"ataque",1,1,1,1,1,1,1,2,"Control"
"129","1.1.13.50",0,1,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,-16.3773069490915,-71.5258173284452,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"R",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Control"
"130","1.1.13.51",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,-16.377267441638,-71.5257657855064,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-06",0,3,3,NA,61,"ataque",1,1,1,1,1,1,1,2,"Control"
"131","1.1.13.52",1,1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,-16.3772248443508,-71.5257349924705,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-09",0,6,1,NA,38,"ataque",1,1,1,1,1,1,3,8,"Control"
"132","1.1.13.53",1,1,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,-16.3771996886689,-71.5256961867701,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-10",1,7,2,NA,63,"ataque",1,1,1,1,1,1,5,10,"Control"
"133","1.1.13.54",1,1,1,1,2,0,0,0,0,1,4,0,0,0,0,0,0,-16.3771501820442,-71.5256255186537,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-10",0,7,7,NA,46,"ataque",1,1,1,1,1,1,3,7,"Control"
"134","1.1.13.55",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-16.3774539098274,-71.5257738115881,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"R",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-06",1,3,0,NA,46,"ataque",1,1,1,1,1,0,NA,NA,"Control"
"135","1.1.13.56",1,1,1,1,0,0,0,0,0,1,3,2,0,0,0,0,1,-16.377534491256,-71.5258528633221,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-08-02",0,27,2,NA,36,"domingos",1,1,1,1,1,1,5,7,"Control"
"136","1.1.13.57",1,1,1,1,5,0,0,0,0,2,3,6,0,0,0,0,1,-16.3776257344305,-71.5259033043206,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"R",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-22",1,14,14,NA,57,"fuera de tiempo",1,1,1,1,1,0,NA,NA,"Control"
"137","1.1.13.58",1,1,1,1,3,0,0,0,0,1,4,0,0,0,0,0,0,-16.377584484865,-71.5259522394619,"ASOCIACION VILLA EL MIRADOR",3,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-13",0,7,7,NA,45,"ataque",1,1,1,1,1,1,4,11,"Control"
"138","1.1.13.59",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,-16.3777490897667,-71.5257931930097,"ASOCIACION VILLA EL MIRADOR",4,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-15",1,9,0,NA,51,"ataque",1,1,1,1,1,1,5,13,"Control"
"139","1.1.13.6",0,1,1,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,0,1,-16.3772156239391,-71.5262957516304,"ASOCIACION VILLA EL MIRADOR",1,"Control",5,1,"TN",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,4,8,"Control"
"140","1.1.13.60",1,1,1,1,1,0,0,0,0,1,1,4,0,0,0,0,0,-16.3776651010113,-71.5257324234407,"ASOCIACION VILLA EL MIRADOR",4,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-15",1,9,1,NA,51,"ataque",1,1,1,1,1,1,6,8,"Control"
"141","1.1.13.61",1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,-16.377611582858,-71.5256881936368,"ASOCIACION VILLA EL MIRADOR",4,"Control",5,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-08",0,1,1,NA,24,"ataque",1,1,1,1,1,1,2,2,"Control"
