type,ident,lat,long,y_proj,x_proj,comment,display,symbol,unused1,dist,prox_index,color,altitude,depth,temp,time,wpt_class,sub_class,attrib,link,state,country,city,address,facility,crossroad,unused2,ete,dtype,model,filename,ltime
WAYPOINT,1.25.21.705,-16.45044761843318,-71.54034660980007,-1947075.43711543,2837192.4415808, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.704,-16.45037370372334,-71.54064140225738,-1947063.0331144,2837159.99613908, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.703,-16.45056877933898,-71.54042661954372,-1947088.65744459,2837181.78756786, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.702,-16.45072892315069,-71.54045500569086,-1947107.10829951,2837176.47460277, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.701,-16.45071022662992,-71.54054014931009,-1947103.83716733,2837167.06884949, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.700,-16.45068556600312,-71.54062518537425,-1947099.86690151,2837157.75333285, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.699,-16.45065804833392,-71.54072337082776,-1947095.39503156,2837146.9848166, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.698,-16.45110597939729,-71.54016532859842,-1947155.05262432,2837204.37322033, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.697,-16.45120292541324,-71.54017993405911,-1947166.25475429,2837201.44913318, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.696,-16.45129704261396,-71.54020794508067,-1947176.95533819,2837197.04264042, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.694,-16.45149424866214,-71.54026117104689,-1947199.44554643,2837188.42915452, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.695,-16.45138073155141,-71.54022784042186,-1947186.53357917,2837193.69246509, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.693,-16.45160455645203,-71.54028901238462,-1947212.04988619,2837183.83000752, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
