"UNICODE","P","D","L","V","P_TRIAT","I_TRIAT","FECHA","CICLO"
"1.10.37.283",1,10,"37","283",0,"","05/23/12",2
"1.10.37.330",1,10,"37","330",0,"","05/23/12",2
"1.10.37.320",1,10,"37","320",0,"","05/23/12",2
"1.10.37.519",1,10,"37","519",0,"","05/23/12",2
"1.10.37.1438",1,10,"37","1438",0,"","05/23/12",2
"1.10.37.1433",1,10,"37","1433",0,"","05/23/12",2
"1.10.37.1464",1,10,"37","1464",0,"","05/23/12",2
"1.10.37.1439",1,10,"37","1439",0,"","05/23/12",2
"1.10.37.1437",1,10,"37","1437",0,"","05/23/12",2
"1.10.37.1436",1,10,"37","1436",0,"","05/23/12",2
"1.10.37.1429",1,10,"37","1429",0,"","05/23/12",2
"1.10.37.1435",1,10,"37","1435",0,"","05/23/12",2
"1.10.37.364",1,10,"37","364",0,"","05/23/12",2
"1.10.37.361",1,10,"37","361",0,"","05/23/12",2
"1.10.37.323",1,10,"37","323",0,"","05/23/12",2
"1.10.37.453",1,10,"37","453",0,"","05/23/12",2
"1.10.37.406",1,10,"37","406",0,"","05/23/12",2
"1.10.37.1467",1,10,"37","1467",0,"","05/23/12",2
"1.10.37.1445",1,10,"37","1445",0,"","05/23/12",2
"1.10.37.1414",1,10,"37","1414",0,"","05/23/12",2
"1.10.37.1460",1,10,"37","1460",0,"","05/23/12",2
"1.10.37.1360",1,10,"37","1360",0,"","05/23/12",2
"1.10.37.1355",1,10,"37","1355",0,"","05/23/12",2
"1.10.37.1327",1,10,"37","1327",0,"","05/23/12",2
"1.10.37.1440",1,10,"37","1440",0,"","05/23/12",2
"1.10.37.1415",1,10,"37","1415",0,"","05/23/12",2
"1.10.37.1461",1,10,"37","1461",0,"","05/23/12",2
"1.10.37.1962",1,10,"37","1962",0,"","05/23/12",2
"1.10.37.2004",1,10,"37","2004",0,"","05/23/12",2
"1.10.37.2003",1,10,"37","2003",0,"","05/23/12",2
"1.10.37.2002",1,10,"37","2002",0,"","05/23/12",2
"1.10.37.1947",1,10,"37","1947",0,"","05/23/12",2
"1.10.37.1948",1,10,"37","1948",0,"","05/23/12",2
"1.10.37.1983",1,10,"37","1983",0,"","05/23/12",2
"1.10.37.1987",1,10,"37","1987",0,"","05/23/12",2
"1.10.37.2008",1,10,"37","2008",0,"","05/23/12",2
"1.10.37.2009",1,10,"37","2009",0,"","05/23/12",2
"1.10.37.1985",1,10,"37","1985",0,"","05/23/12",2
"1.10.37.1988",1,10,"37","1988",0,"","05/23/12",2
"1.10.37.2019",1,10,"37","2019",0,"","05/23/12",2
"1.10.37.1615",1,10,"37","1615",0,"","05/23/12",2
"1.10.37.2016",1,10,"37","2016",0,"","05/23/12",2
"1.10.37.2016A",1,10,"37","2016A",0,"","05/23/12",2
"1.10.37.1959",1,10,"37","1959",0,"","05/23/12",2
"1.10.36.439",1,10,"36","439",0,"","05/22/12",2
"1.10.13A.89",1,10,"13A","89",0,"","05/22/12",2
"1.10.38.435",1,10,"38","435",0,"","05/23/12",2
"1.10.38.429",1,10,"38","429",0,"","05/23/12",2
"1.10.38.433",1,10,"38","433",0,"","05/23/12",2
"1.10.38.395",1,10,"38","395",0,"","05/23/12",2
"1.10.38.396",1,10,"38","396",0,"","05/23/12",2
"1.10.38.397",1,10,"38","397",0,"","05/23/12",2
"1.10.38.436",1,10,"38","436",0,"","05/23/12",2
"1.10.38.406",1,10,"38","406",0,"","05/23/12",2
"1.10.38.407",1,10,"38","407",0,"","05/23/12",2
"1.10.38.417",1,10,"38","417",0,"","05/23/12",2
"1.10.38.419",1,10,"38","419",0,"","05/23/12",2
"1.10.38.418",1,10,"38","418",0,"","05/23/12",2
"1.10.38.412",1,10,"38","412",0,"","05/23/12",2
"1.10.37.472",1,10,"37","472",0,"","05/24/12",2
"1.10.37.425",1,10,"37","425",0,"","05/24/12",2
"1.10.37.424",1,10,"37","424",0,"","05/24/12",2
"1.10.37.430A",1,10,"37","430A",0,"","05/24/12",2
"1.10.37.383A",1,10,"37","383A",0,"","05/24/12",2
"1.10.37.328",1,10,"37","328",0,"","05/24/12",2
"1.10.37.360",1,10,"37","360",0,"","05/24/12",2
"1.10.37.418",1,10,"37","418",0,"","05/24/12",2
"1.10.37.421",1,10,"37","421",0,"","05/24/12",2
"1.10.37.417",1,10,"37","417",0,"","05/24/12",2
"1.10.37.420",1,10,"37","420",0,"","05/24/12",2
"1.10.37.308",1,10,"37","308",0,"","05/24/12",2
"1.10.37.329",1,10,"37","329",0,"","05/24/12",2
"1.10.37.475",1,10,"37","475",0,"","05/24/12",2
"1.10.37.242",1,10,"37","242",0,"","05/24/12",2
"1.10.37.448",1,10,"37","448",0,"","05/24/12",2
"1.10.37.405",1,10,"37","405",0,"","05/24/12",2
"1.10.37.473",1,10,"37","473",0,"","05/24/12",2
"1.10.37.474",1,10,"37","474",0,"","05/24/12",2
"1.10.37.332",1,10,"37","332",0,"","05/24/12",2
"1.10.37.225",1,10,"37","225",0,"","05/24/12",2
"1.10.37.226",1,10,"37","226",0,"","05/24/12",2
"1.10.37.298",1,10,"37","298",0,"","05/24/12",2
"1.10.37.426",1,10,"37","426",0,"","05/24/12",2
"1.10.37.427",1,10,"37","427",0,"","05/24/12",2
"1.10.37.1413",1,10,"37","1413",0,"","05/24/12",2
"1.10.37.1328",1,10,"37","1328",0,"","05/24/12",2
"1.10.37.1324",1,10,"37","1324",0,"","05/24/12",2
"1.10.37.1007",1,10,"37","1007",0,"","05/24/12",2
"1.10.37.1319",1,10,"37","1319",0,"","05/16/12",2
"1.10.37.1398",1,10,"37","1398",0,"","05/16/12",2
"1.10.37.1219",1,10,"37","1219",0,"","05/24/12",2
"1.10.37.1384",1,10,"37","1384",0,"","05/24/12",2
"1.10.37.1056",1,10,"37","1056",0,"","05/24/12",2
"1.10.37.1218",1,10,"37","1218",0,"","05/24/12",2
"1.10.37.1259A",1,10,"37","1259A",0,"","05/24/12",2
"1.10.37.1455",1,10,"37","1455",0,"","05/24/12",2
"1.10.37.1445A",1,10,"37","1445A",0,"","05/24/12",2
"1.10.37.1403A",1,10,"37","1403A",0,"","05/24/12",2
"1.10.37.1450",1,10,"37","1450",0,"","05/24/12",2
"1.10.37.1441",1,10,"37","1441",0,"","05/24/12",2
"1.10.37.1008",1,10,"37","1008",0,"","05/24/12",2
"1.10.37.1085",1,10,"37","1085",0,"","05/24/12",2
"1.10.37.1072",1,10,"37","1072",0,"","05/24/12",2
"1.10.37.1011",1,10,"37","1011",0,"","05/24/12",2
"1.10.37.1010",1,10,"37","1010",0,"","05/24/12",2
"1.10.37.1618A",1,10,"37","1618A",0,"","05/24/12",2
"1.10.37.1698",1,10,"37","1698",0,"","05/24/12",2
"1.10.37.1922",1,10,"37","1922",0,"","05/24/12",2
"1.10.37.1697",1,10,"37","1697",0,"","05/24/12",2
"1.10.37.1973",1,10,"37","1973",0,"","05/24/12",2
"1.10.37.1714",1,10,"37","1714",0,"","05/24/12",2
"1.10.37.1900",1,10,"37","1900",0,"","05/24/12",2
"1.10.37.1854",1,10,"37","1854",0,"","05/24/12",2
"1.10.37.2007",1,10,"37","2007",0,"","05/24/12",2
"1.10.37.1534",1,10,"37","1534",0,"","05/24/12",2
"1.10.37.1586",1,10,"37","1586",0,"","05/24/12",2
"1.10.37.1587",1,10,"37","1587",0,"","05/24/12",2
"1.10.15.36",1,10,"15","36",0,"","05/24/12",2
"1.10.2.2191",1,10,"2","2191",0,"","05/24/12",2
"1.10.2.2190",1,10,"2","2190",0,"","05/24/12",2
"1.10.2.2237",1,10,"2","2237",0,"","05/24/12",2
"1.10.2.2241",1,10,"2","2241",0,"","05/24/12",2
"1.10.2.2252",1,10,"2","2252",0,"","05/24/12",2
"1.10.2.2206",1,10,"2","2206",0,"","05/24/12",2
"1.10.2.2225",1,10,"2","2225",0,"","05/24/12",2
"1.10.2.2254",1,10,"2","2254",0,"","05/24/12",2
"1.10.2.2253",1,10,"2","2253",0,"","05/24/12",2
"1.10.2.2216",1,10,"2","2216",0,"","05/24/12",2
"1.10.2.2242",1,10,"2","2242",0,"","05/24/12",2
"1.10.2.2232",1,10,"2","2232",0,"","05/24/12",2
"1.10.2.2250",1,10,"2","2250",0,"","05/24/12",2
"1.10.2.2223",1,10,"2","2223",0,"","05/24/12",2
"1.10.2.2235",1,10,"2","2235",0,"","05/24/12",2
"1.10.37.429",1,10,"37","429",0,"","05/25/12",2
"1.10.37.337A",1,10,"37","337A",0,"","05/25/12",2
"1.10.37.58",1,10,"37","58",0,"","05/25/12",2
"1.10.37.363A",1,10,"37","363A",0,"","05/25/12",2
"1.10.37.86",1,10,"37","86",0,"","05/25/12",2
"1.10.37.89",1,10,"37","89",0,"","05/25/12",2
"1.10.37.6",1,10,"37","6",0,"","05/25/12",2
"1.10.37.7",1,10,"37","7",0,"","05/25/12",2
"1.10.37.5",1,10,"37","5",0,"","05/25/12",2
"1.10.37.35",1,10,"37","35",0,"","05/25/12",2
"1.10.37.316",1,10,"37","316",0,"","05/25/12",2
"1.10.37.321",1,10,"37","321",0,"","05/25/12",2
"1.10.37.356",1,10,"37","356",0,"","05/25/12",2
"1.10.37.451",1,10,"37","451",0,"","05/25/12",2
"1.10.37.416",1,10,"37","416",0,"","05/25/12",2
"1.10.37.430",1,10,"37","430",0,"","05/25/12",2
"1.10.37.464",1,10,"37","464",0,"","05/25/12",2
"1.10.37.392",1,10,"37","392",0,"","05/25/12",2
"1.10.37.381A",1,10,"37","381A",0,"","05/25/12",2
"1.10.37.243",1,10,"37","243",0,"","05/25/12",2
"1.10.37.456",1,10,"37","456",0,"","05/25/12",2
"1.10.37.372",1,10,"37","372",0,"","05/25/12",2
"1.10.37.1454",1,10,"37","1454",0,"","05/25/12",2
"1.10.37.1006",1,10,"37","1006",0,"","05/25/12",2
"1.10.37.1080",1,10,"37","1080",0,"","05/25/12",2
"1.10.37.1137",1,10,"37","1137",0,"","05/25/12",2
"1.10.37.1134",1,10,"37","1134",0,"","05/25/12",2
"1.10.37.1116",1,10,"37","1116",0,"","05/25/12",2
"1.10.37.1027",1,10,"37","1027",0,"","05/25/12",2
"1.10.37.1121",1,10,"37","1121",0,"","05/25/12",2
"1.10.37.1451",1,10,"37","1451",0,"","05/25/12",2
"1.10.37.1403",1,10,"37","1403",0,"","05/25/12",2
"1.10.37.1096",1,10,"37","1096",0,"","05/25/12",2
"1.10.37.1138",1,10,"37","1138",0,"","05/25/12",2
"1.10.37.1139",1,10,"37","1139",0,"","05/25/12",2
"1.10.37.1097",1,10,"37","1097",0,"","05/25/12",2
"1.10.37.1100",1,10,"37","1100",0,"","05/25/12",2
"1.10.37.1554",1,10,"37","1554",0,"","05/25/12",2
"1.10.37.1715",1,10,"37","1715",0,"","05/25/12",2
"1.10.37.1833",1,10,"37","1833",0,"","05/25/12",2
"1.10.37.1548",1,10,"37","1548",0,"","05/25/12",2
"1.10.37.1493",1,10,"37","1493",0,"","05/25/12",2
"1.10.10.132",1,10,"10","132",0,"","05/25/12",2
"1.10.2.661",1,10,"2","661",0,"","05/25/12",2
"1.10.2.654",1,10,"2","654",0,"","05/25/12",2
"1.10.2.658",1,10,"2","658",0,"","05/25/12",2
"1.10.2.666",1,10,"2","666",0,"","05/25/12",2
"1.10.2.677",1,10,"2","677",0,"","05/25/12",2
"1.10.2.671",1,10,"2","671",0,"","05/25/12",2
"1.10.2.668",1,10,"2","668",0,"","05/25/12",2
"1.10.2.670",1,10,"2","670",0,"","05/25/12",2
"1.10.2.659",1,10,"2","659",0,"","05/25/12",2
"1.10.2.2220",1,10,"2","2220",0,"","05/25/12",2
"1.10.2.2184",1,10,"2","2184",0,"","05/25/12",2
"1.10.2.2183A",1,10,"2","2183A",0,"","05/25/12",2
"1.10.2.2183",1,10,"2","2183",0,"","05/25/12",2
"1.10.2.2263",1,10,"2","2263",0,"","05/25/12",2
"1.10.2.2212",1,10,"2","2212",0,"","05/25/12",2
"1.10.2.2182",1,10,"2","2182",0,"","05/25/12",2
"1.10.2.2180",1,10,"2","2180",0,"","05/25/12",2
"1.10.2.2179",1,10,"2","2179",0,"","05/25/12",2
"1.10.2.2176",1,10,"2","2176",0,"","05/25/12",2
"1.10.2.2271",1,10,"2","2271",0,"","05/25/12",2
"1.10.2.2264",1,10,"2","2264",0,"","05/25/12",2
"1.10.2.2211",1,10,"2","2211",0,"","05/25/12",2
"1.10.2.2211B",1,10,"2","2211B",0,"","05/25/12",2
"1.10.2.2181",1,10,"2","2181",0,"","05/25/12",2
"1.10.2.2211A",1,10,"2","2211A",0,"","05/25/12",2
"1.10.2.2246",1,10,"2","2246",0,"","05/25/12",2
"1.10.2.2217",1,10,"2","2217",0,"","05/25/12",2
"1.10.2.2294",1,10,"2","2294",0,"","05/25/12",2
"1.10.37.805",1,10,"37","805",0,"","05/18/12",2
"1.10.37.695",1,10,"37","695",0,"","05/18/12",2
"1.10.37.760",1,10,"37","760",0,"","05/18/12",2
"1.10.37.633",1,10,"37","633",0,"","05/22/12",2
"1.10.37.694",1,10,"37","694",0,"","05/22/12",2
"1.10.37.625A",1,10,"37","625A",0,"","05/22/12",2
"1.10.37.389",1,10,"37","389",0,"","05/28/12",2
"1.10.37.449",1,10,"37","449",0,"","05/28/12",2
"1.10.37.1",1,10,"37","1",0,"","05/28/12",2
"1.10.37.466",1,10,"37","466",0,"","05/28/12",2
"1.10.37.419",1,10,"37","419",0,"","05/28/12",2
"1.10.37.59A",1,10,"37","59A",0,"","05/28/12",2
"1.10.37.23",1,10,"37","23",0,"","05/28/12",2
"1.10.37.24",1,10,"37","24",0,"","05/28/12",2
"1.10.37.327A",1,10,"37","327A",0,"","05/28/12",2
"1.10.37.358",1,10,"37","358",0,"","05/28/12",2
"1.10.37.379",1,10,"37","379",0,"","05/28/12",2
"1.10.37.385",1,10,"37","385",0,"","05/28/12",2
"1.10.37.326",1,10,"37","326",0,"","05/28/12",2
"1.10.37.241",1,10,"37","241",0,"","05/28/12",2
"1.10.37.459",1,10,"37","459",0,"","05/28/12",2
"1.10.37.296",1,10,"37","296",0,"","05/28/12",2
"1.10.37.296A",1,10,"37","296A",0,"","05/28/12",2
"1.10.37.322",1,10,"37","322",0,"","05/28/12",2
"1.10.37.400",1,10,"37","400",0,"","05/28/12",2
"1.10.37.387",1,10,"37","387",0,"","05/28/12",2
"1.10.37.382",1,10,"37","382",0,"","05/28/12",2
"1.10.37.1217",1,10,"37","1217",0,"","05/28/12",2
"1.10.37.1095",1,10,"37","1095",0,"","05/28/12",2
"1.10.37.1094",1,10,"37","1094",0,"","05/28/12",2
"1.10.37.995",1,10,"37","995",0,"","05/28/12",2
"1.10.37.1997",1,10,"37","1997",0,"","05/28/12",2
"1.10.37.2020",1,10,"37","2020",0,"","05/28/12",2
"1.10.37.431",1,10,"37","431",0,"","05/29/12",2
"1.10.37.422",1,10,"37","422",0,"","05/29/12",2
"1.10.37.130",1,10,"37","130",0,"","05/29/12",2
"1.10.37.217",1,10,"37","217",0,"","05/29/12",2
"1.10.37.413",1,10,"37","413",0,"","05/29/12",2
"1.10.37.337",1,10,"37","337",0,"","05/29/12",2
"1.10.37.187",1,10,"37","187",0,"","05/29/12",2
"1.10.37.343",1,10,"37","343",0,"","05/29/12",2
"1.10.37.237",1,10,"37","237",0,"","05/29/12",2
"1.10.37.2021",1,10,"37","2021",0,"","05/29/12",2
"1.10.2.617B",1,10,"2","617B",0,"","05/28/12",2
"1.10.2.617A",1,10,"2","617A",0,"","05/28/12",2
"1.10.2.611",1,10,"2","611",0,"","05/28/12",2
"1.10.2.632",1,10,"2","632",0,"","05/28/12",2
"1.10.2.647",1,10,"2","647",0,"","05/28/12",2
"1.10.2.640",1,10,"2","640",0,"","05/28/12",2
"1.10.2.603",1,10,"2","603",0,"","05/28/12",2
"1.10.2.599",1,10,"2","599",0,"","05/28/12",2
"1.10.2.645",1,10,"2","645",0,"","05/28/12",2
"1.10.2.699A",1,10,"2","699A",0,"","05/28/12",2
"1.10.2.766",1,10,"2","766",0,"","05/28/12",2
"1.10.2.769",1,10,"2","769",0,"","05/28/12",2
"1.10.2.767",1,10,"2","767",0,"","05/28/12",2
"1.10.2.772",1,10,"2","772",0,"","05/28/12",2
"1.10.2.699B",1,10,"2","699B",0,"","05/28/12",2
"1.10.2.756",1,10,"2","756",0,"","05/28/12",2
"1.10.2.691",1,10,"2","691",0,"","05/28/12",2
"1.10.2.694",1,10,"2","694",0,"","05/28/12",2
"1.10.2.695",1,10,"2","695",0,"","05/28/12",2
"1.10.2.761",1,10,"2","761",0,"","05/28/12",2
"1.10.2.701",1,10,"2","701",0,"","05/28/12",2
"1.10.2.658A",1,10,"2","658A",0,"","05/28/12",2
"1.10.2.660",1,10,"2","660",0,"","05/28/12",2
"1.10.2.765",1,10,"2","765",0,"","05/28/12",2
"1.10.2.760A",1,10,"2","760A",0,"","05/28/12",2
"1.10.2.760",1,10,"2","760",0,"","05/28/12",2
"1.10.2.674",1,10,"2","674",0,"","05/28/12",2
"1.10.2.751",1,10,"2","751",0,"","05/28/12",2
"1.10.2.751A",1,10,"2","751A",0,"","05/28/12",2
"1.10.2.770",1,10,"2","770",0,"","05/28/12",2
"1.10.2.774",1,10,"2","774",0,"","05/28/12",2
"1.10.2.2298",1,10,"2","2298",0,"","05/28/12",2
"1.10.2.2299",1,10,"2","2299",0,"","05/28/12",2
"1.10.2.2200",1,10,"2","2200",0,"","05/28/12",2
"1.10.2.2205",1,10,"2","2205",0,"","05/28/12",2
"1.10.2.2202",1,10,"2","2202",0,"","05/28/12",2
"1.10.2.2201",1,10,"2","2201",0,"","05/28/12",2
"1.10.2.2289",1,10,"2","2289",0,"","05/28/12",2
"1.10.2.2276",1,10,"2","2276",0,"","05/28/12",2
"1.10.2.2274",1,10,"2","2274",0,"","05/28/12",2
"1.10.2.2297",1,10,"2","2297",0,"","05/28/12",2
"1.10.2.2290",1,10,"2","2290",0,"","05/28/12",2
"1.10.2.2257",1,10,"2","2257",0,"","05/28/12",2
"1.10.2.2240",1,10,"2","2240",0,"","05/28/12",2
"1.10.2.2305",1,10,"2","2305",0,"","05/28/12",2
"1.10.2.2236",1,10,"2","2236",0,"","05/28/12",2
"1.10.2.2286",1,10,"2","2286",0,"","05/28/12",2
"1.10.2.2245",1,10,"2","2245",0,"","05/28/12",2
"1.10.13.42",1,10,"13","42",0,"","06/01/2012",2
"1.10.2.723",1,10,"2","723",0,"","05/29/12",2
"1.10.2.704",1,10,"2","704",0,"","05/29/12",2
"1.10.2.749",1,10,"2","749",0,"","05/29/12",2
"1.10.2.669",1,10,"2","669",0,"","05/29/12",2
"1.10.2.705",1,10,"2","705",0,"","05/29/12",2
"1.10.2.719",1,10,"2","719",0,"","05/29/12",2
"1.10.2.748",1,10,"2","748",0,"","05/29/12",2
"1.10.2.746",1,10,"2","746",0,"","05/29/12",2
"1.10.2.707A",1,10,"2","707A",0,"","05/29/12",2
"1.10.2.713",1,10,"2","713",0,"","05/29/12",2
"1.10.2.700",1,10,"2","700",0,"","05/29/12",2
"1.10.2.700A",1,10,"2","700A",0,"","05/29/12",2
"1.10.2.700B",1,10,"2","700B",0,"","05/29/12",2
"1.10.2.714",1,10,"2","714",0,"","05/29/12",2
"1.10.2.706",1,10,"2","706",0,"","05/29/12",2
"1.10.2.745",1,10,"2","745",0,"","05/29/12",2
"1.10.2.763",1,10,"2","763",0,"","05/29/12",2
"1.10.2.732",1,10,"2","732",0,"","05/29/12",2
"1.10.2.1944",1,10,"2","1944",0,"","05/29/12",2
"1.10.2.1945",1,10,"2","1945",0,"","05/29/12",2
"1.10.2.1932",1,10,"2","1932",0,"","05/29/12",2
"1.10.2.1946",1,10,"2","1946",0,"","05/29/12",2
"1.10.2.1933",1,10,"2","1933",0,"","05/29/12",2
"1.10.2.1933A",1,10,"2","1933A",0,"","05/29/12",2
"1.10.2.1913",1,10,"2","1913",0,"","05/29/12",2
"1.10.2.1901",1,10,"2","1901",0,"","05/29/12",2
"1.10.2.2348",1,10,"2","2348",0,"","05/29/12",2
"1.10.2.2349A",1,10,"2","2349A",0,"","05/29/12",2
"1.10.2.2349",1,10,"2","2349",0,"","05/29/12",2
"1.10.2.2327",1,10,"2","2327",0,"","05/29/12",2
"1.10.2.2325",1,10,"2","2325",0,"","05/29/12",2
"1.10.2.2301",1,10,"2","2301",0,"","05/29/12",2
"1.10.2.2282",1,10,"2","2282",0,"","05/29/12",2
"1.10.2.2284",1,10,"2","2284",0,"","05/29/12",2
"1.10.2.2283",1,10,"2","2283",0,"","05/29/12",2
"1.10.2.2285",1,10,"2","2285",0,"","05/29/12",2
"1.10.2.2311",1,10,"2","2311",0,"","05/29/12",2
"1.10.2.2226",1,10,"2","2226",0,"","05/29/12",2
"1.10.2.2352A",1,10,"2","2352A",0,"","05/29/12",2
"1.10.2.2318",1,10,"2","2318",0,"","05/29/12",2
"1.10.2.2319",1,10,"2","2319",0,"","05/29/12",2
"1.10.2.2330",1,10,"2","2330",0,"","05/29/12",2
"1.10.2.2360",1,10,"2","2360",0,"","05/29/12",2
"1.10.2.2326",1,10,"2","2326",0,"","05/29/12",2
"1.10.2.2303",1,10,"2","2303",0,"","05/29/12",2
"1.10.2.2304",1,10,"2","2304",0,"","05/29/12",2
"1.10.2.2165",1,10,"2","2165",0,"","05/29/12",2
"1.10.2.722",1,10,"2","722",0,"","05/30/12",2
"1.10.2.720",1,10,"2","720",0,"","05/30/12",2
"1.10.2.728",1,10,"2","728",0,"","05/30/12",2
"1.10.2.728A",1,10,"2","728A",0,"","05/30/12",2
"1.10.2.821",1,10,"2","821",0,"","05/30/12",2
"1.10.2.797",1,10,"2","797",0,"","05/30/12",2
"1.10.2.810",1,10,"2","810",0,"","05/30/12",2
"1.10.2.826",1,10,"2","826",0,"","05/30/12",2
"1.10.2.829",1,10,"2","829",0,"","05/30/12",2
"1.10.2.830",1,10,"2","830",0,"","05/30/12",2
"1.10.2.805",1,10,"2","805",0,"","05/30/12",2
"1.10.2.811",1,10,"2","811",0,"","05/30/12",2
"1.10.2.809",1,10,"2","809",0,"","05/30/12",2
"1.10.2.824",1,10,"2","824",0,"","05/30/12",2
"1.10.2.793",1,10,"2","793",0,"","05/30/12",2
"1.10.2.798",1,10,"2","798",0,"","05/30/12",2
"1.10.2.789",1,10,"2","789",0,"","05/30/12",2
"1.10.2.549",1,10,"2","549",0,"","05/29/12",2
"1.10.2.593",1,10,"2","593",0,"","05/29/12",2
"1.10.2.544",1,10,"2","544",0,"","05/29/12",2
"1.10.2.545",1,10,"2","545",0,"","05/29/12",2
"1.10.2.631A",1,10,"2","631A",0,"","05/29/12",2
"1.10.2.571",1,10,"2","571",0,"","05/29/12",2
"1.10.2.594",1,10,"2","594",0,"","05/29/12",2
"1.10.2.619",1,10,"2","619",0,"","05/28/12",2
"1.10.2.620A",1,10,"2","620A",0,"","05/28/12",2
"1.10.2.618",1,10,"2","618",0,"","05/28/12",2
"1.10.2.620",1,10,"2","620",0,"","05/29/12",2
"1.10.2.624",1,10,"2","624",0,"","05/29/12",2
"1.10.2.583",1,10,"2","583",0,"","05/29/12",2
"1.10.2.625",1,10,"2","625",0,"","05/29/12",2
"1.10.2.623A",1,10,"2","623A",0,"","05/29/12",2
"1.10.2.628",1,10,"2","628",0,"","05/29/12",2
"1.10.2.631",1,10,"2","631",0,"","05/29/12",2
"1.10.2.614",1,10,"2","614",0,"","05/29/12",2
"1.10.2.609",1,10,"2","609",0,"","05/29/12",2
"1.10.2.575",1,10,"2","575",0,"","05/29/12",2
"1.10.2.504",1,10,"2","504",0,"","05/30/12",2
"1.10.2.505",1,10,"2","505",0,"","05/30/12",2
"1.10.2.507",1,10,"2","507",0,"","05/30/12",2
"1.10.2.508",1,10,"2","508",0,"","05/30/12",2
"1.10.2.531",1,10,"2","531",0,"","05/30/12",2
"1.10.2.582",1,10,"2","582",0,"","05/30/12",2
"1.10.2.528",1,10,"2","528",0,"","05/30/12",2
"1.10.2.503",1,10,"2","503",0,"","05/30/12",2
"1.10.2.588A",1,10,"2","588A",0,"","05/30/12",2
"1.10.2.588",1,10,"2","588",0,"","05/30/12",2
"1.10.2.506",1,10,"2","506",0,"","05/30/12",2
"1.10.2.511",1,10,"2","511",0,"","05/30/12",2
"1.10.2.557",1,10,"2","557",0,"","05/30/12",2
"1.10.2.523",1,10,"2","523",0,"","05/30/12",2
"1.10.2.521",1,10,"2","521",0,"","05/30/12",2
"1.10.2.522",1,10,"2","522",0,"","05/30/12",2
"1.10.2.642",1,10,"2","642",0,"","05/30/12",2
"1.10.2.555",1,10,"2","555",0,"","05/30/12",2
"1.10.2.612",1,10,"2","612",0,"","05/30/12",2
"1.10.2.612A",1,10,"2","612A",0,"","05/30/12",2
"1.10.2.615",1,10,"2","615",0,"","05/30/12",2
"1.10.2.693",1,10,"2","693",0,"","05/30/12",2
"1.10.2.816",1,10,"2","816",0,"","05/30/12",2
"1.10.2.817",1,10,"2","817",0,"","05/30/12",2
"1.10.2.819",1,10,"2","819",0,"","05/30/12",2
"1.10.2.737",1,10,"2","737",0,"","05/30/12",2
"1.10.2.758",1,10,"2","758",0,"","05/30/12",2
"1.10.2.808",1,10,"2","808",0,"","05/30/12",2
"1.10.2.820",1,10,"2","820",0,"","05/30/12",2
"1.10.2.820A",1,10,"2","820A",0,"","05/30/12",2
"1.10.2.818",1,10,"2","818",0,"","05/30/12",2
"1.10.2.813",1,10,"2","813",0,"","05/30/12",2
"1.10.2.1932A",1,10,"2","1932A",0,"","05/29/12",2
"1.10.2.1926A",1,10,"2","1926A",0,"","05/29/12",2
"1.10.2.1948B",1,10,"2","1948B",0,"","05/29/12",2
"1.10.2.1943",1,10,"2","1943",0,"","05/29/12",2
"1.10.2.1930",1,10,"2","1930",0,"","05/30/12",2
"1.10.2.1926",1,10,"2","1926",0,"","05/30/12",2
"1.10.2.1818",1,10,"2","1818",0,"","05/30/12",2
"1.10.2.1820A",1,10,"2","1820A",0,"","05/30/12",2
"1.10.2.1821A",1,10,"2","1821A",0,"","05/30/12",2
"1.10.2.1781A",1,10,"2","1781A",0,"","05/30/12",2
"1.10.2.1940",1,10,"2","1940",0,"","05/30/12",2
"1.10.2.1918",1,10,"2","1918",0,"","05/30/12",2
"1.10.2.1903",1,10,"2","1903",0,"","05/30/12",2
"1.10.2.1908",1,10,"2","1908",0,"","05/30/12",2
"1.10.2.1902",1,10,"2","1902",0,"","05/30/12",2
"1.10.2.1900",1,10,"2","1900",0,"","05/30/12",2
"1.10.2.1923",1,10,"2","1923",0,"","05/30/12",2
"1.10.2.1944A",1,10,"2","1944A",0,"","05/30/12",2
"1.10.2.1914",1,10,"2","1914",0,"","05/30/12",2
"1.10.2.1895A",1,10,"2","1895A",0,"","05/30/12",2
"1.10.2.1905",1,10,"2","1905",0,"","05/30/12",2
"1.10.2.1934",1,10,"2","1934",0,"","05/30/12",2
"1.10.2.1915",1,10,"2","1915",0,"","05/30/12",2
"1.10.2.1919",1,10,"2","1919",0,"","05/30/12",2
"1.10.2.1894",1,10,"2","1894",0,"","05/30/12",2
"1.10.2.2350",1,10,"2","2350",0,"","05/30/12",2
"1.10.2.2300",1,10,"2","2300",0,"","05/30/12",2
"1.10.2.2352",1,10,"2","2352",0,"","05/30/12",2
"1.10.2.2170",1,10,"2","2170",0,"","05/30/12",2
"1.10.2.2331",1,10,"2","2331",0,"","05/30/12",2
"1.10.2.2324A",1,10,"2","2324A",0,"","05/30/12",2
"1.10.2.2161",1,10,"2","2161",0,"","05/30/12",2
"1.10.2.2308",1,10,"2","2308",0,"","05/30/12",2
"1.10.2.2338",1,10,"2","2338",0,"","05/30/12",2
"1.10.2.2355",1,10,"2","2355",0,"","05/30/12",2
"1.10.2.2353",1,10,"2","2353",0,"","05/30/12",2
